# Z_nm	Fit_totale_conteggi	Gauss1_conteggi	Gauss2_conteggi
24.129958	181.131254	0.000012	181.131243
24.165548	180.291857	0.000010	180.291846
24.201138	179.451286	0.000009	179.451277
24.236728	178.609595	0.000008	178.609587
24.272317	177.766838	0.000007	177.766830
24.307907	176.923065	0.000006	176.923058
24.343497	176.078329	0.000006	176.078324
24.379087	175.232683	0.000005	175.232678
24.414677	174.386179	0.000005	174.386175
24.450267	173.538868	0.000004	173.538864
24.485857	172.690802	0.000004	172.690798
24.521447	171.842032	0.000003	171.842029
24.557037	170.992610	0.000003	170.992607
24.592627	170.142586	0.000002	170.142584
24.628217	169.292012	0.000002	169.292010
24.663806	168.440938	0.000002	168.440936
24.699396	167.589414	0.000002	167.589412
24.734986	166.737491	0.000002	166.737489
24.770576	165.885218	0.000001	165.885217
24.806166	165.032646	0.000001	165.032645
24.841756	164.179823	0.000001	164.179822
24.877346	163.326800	0.000001	163.326799
24.912936	162.473625	0.000001	162.473624
24.948526	161.620347	0.000001	161.620347
24.984116	160.767015	0.000001	160.767014
25.019706	159.913676	0.000001	159.913676
25.055295	159.060380	0.000001	159.060379
25.090885	158.207173	0.000000	158.207173
25.126475	157.354103	0.000000	157.354103
25.162065	156.501218	0.000000	156.501218
25.197655	155.648565	0.000000	155.648565
25.233245	154.796190	0.000000	154.796189
25.268835	153.944139	0.000000	153.944139
25.304425	153.092459	0.000000	153.092459
25.340015	152.241196	0.000000	152.241196
25.375605	151.390395	0.000000	151.390395
25.411194	150.540102	0.000000	150.540102
25.446784	149.690361	0.000000	149.690361
25.482374	148.841218	0.000000	148.841218
25.517964	147.992716	0.000000	147.992716
25.553554	147.144900	0.000000	147.144900
25.589144	146.297813	0.000000	146.297813
25.624734	145.451499	0.000000	145.451499
25.660324	144.606002	0.000000	144.606002
25.695914	143.761363	0.000000	143.761363
25.731504	142.917626	0.000000	142.917626
25.767094	142.074832	0.000000	142.074832
25.802683	141.233024	0.000000	141.233024
25.838273	140.392242	0.000000	140.392242
25.873863	139.552529	0.000000	139.552529
25.909453	138.713925	0.000000	138.713925
25.945043	137.876470	0.000000	137.876470
25.980633	137.040205	0.000000	137.040205
26.016223	136.205170	0.000000	136.205170
26.051813	135.371403	0.000000	135.371403
26.087403	134.538945	0.000000	134.538945
26.122993	133.707833	0.000000	133.707833
26.158583	132.878107	0.000000	132.878107
26.194172	132.049804	0.000000	132.049804
26.229762	131.222962	0.000000	131.222962
26.265352	130.397619	0.000000	130.397619
26.300942	129.573811	0.000000	129.573811
26.336532	128.751576	0.000000	128.751576
26.372122	127.930948	0.000000	127.930948
26.407712	127.111965	0.000000	127.111965
26.443302	126.294662	0.000000	126.294662
26.478892	125.479074	0.000000	125.479074
26.514482	124.665236	0.000000	124.665236
26.550072	123.853181	0.000000	123.853181
26.585661	123.042945	0.000000	123.042945
26.621251	122.234561	0.000000	122.234561
26.656841	121.428062	0.000000	121.428062
26.692431	120.623482	0.000000	120.623482
26.728021	119.820852	0.000000	119.820852
26.763611	119.020204	0.000000	119.020204
26.799201	118.221572	0.000000	118.221572
26.834791	117.424985	0.000000	117.424985
26.870381	116.630476	0.000000	116.630476
26.905971	115.838074	0.000000	115.838074
26.941561	115.047809	0.000000	115.047809
26.977150	114.259713	0.000000	114.259713
27.012740	113.473814	0.000000	113.473814
27.048330	112.690141	0.000000	112.690141
27.083920	111.908723	0.000000	111.908723
27.119510	111.129588	0.000000	111.129588
27.155100	110.352764	0.000000	110.352764
27.190690	109.578280	0.000000	109.578280
27.226280	108.806160	0.000000	108.806160
27.261870	108.036434	0.000000	108.036434
27.297460	107.269126	0.000000	107.269126
27.333050	106.504264	0.000000	106.504264
27.368639	105.741871	0.000000	105.741871
27.404229	104.981975	0.000000	104.981975
27.439819	104.224598	0.000000	104.224598
27.475409	103.469767	0.000000	103.469767
27.510999	102.717504	0.000000	102.717504
27.546589	101.967834	0.000000	101.967834
27.582179	101.220780	0.000000	101.220780
27.617769	100.476364	0.000000	100.476364
27.653359	99.734609	0.000000	99.734609
27.688949	98.995536	0.000000	98.995536
27.724539	98.259169	0.000000	98.259169
27.760128	97.525527	0.000000	97.525527
27.795718	96.794633	0.000000	96.794633
27.831308	96.066505	0.000000	96.066505
27.866898	95.341165	0.000000	95.341165
27.902488	94.618632	0.000000	94.618632
27.938078	93.898926	0.000000	93.898926
27.973668	93.182065	0.000000	93.182065
28.009258	92.468068	0.000000	92.468068
28.044848	91.756954	0.000000	91.756954
28.080438	91.048739	0.000000	91.048739
28.116028	90.343442	0.000000	90.343442
28.151617	89.641079	0.000000	89.641079
28.187207	88.941668	0.000000	88.941668
28.222797	88.245223	0.000000	88.245223
28.258387	87.551763	0.000000	87.551763
28.293977	86.861301	0.000000	86.861301
28.329567	86.173853	0.000000	86.173853
28.365157	85.489433	0.000000	85.489433
28.400747	84.808057	0.000000	84.808057
28.436337	84.129739	0.000000	84.129739
28.471927	83.454491	0.000000	83.454491
28.507517	82.782327	0.000000	82.782327
28.543106	82.113261	0.000000	82.113261
28.578696	81.447304	0.000000	81.447304
28.614286	80.784469	0.000000	80.784469
28.649876	80.124768	0.000000	80.124768
28.685466	79.468212	0.000000	79.468212
28.721056	78.814812	0.000000	78.814812
28.756646	78.164580	0.000000	78.164580
28.792236	77.517525	0.000000	77.517525
28.827826	76.873658	0.000000	76.873658
28.863416	76.232987	0.000000	76.232987
28.899006	75.595524	0.000000	75.595524
28.934595	74.961276	0.000000	74.961276
28.970185	74.330253	0.000000	74.330253
29.005775	73.702462	0.000000	73.702462
29.041365	73.077911	0.000000	73.077911
29.076955	72.456609	0.000000	72.456609
29.112545	71.838563	0.000000	71.838563
29.148135	71.223779	0.000000	71.223779
29.183725	70.612263	0.000000	70.612263
29.219315	70.004024	0.000000	70.004024
29.254905	69.399065	0.000000	69.399065
29.290494	68.797394	0.000000	68.797394
29.326084	68.199014	0.000000	68.199014
29.361674	67.603932	0.000000	67.603932
29.397264	67.012152	0.000000	67.012152
29.432854	66.423679	0.000000	66.423679
29.468444	65.838515	0.000000	65.838515
29.504034	65.256665	0.000000	65.256665
29.539624	64.678133	0.000000	64.678133
29.575214	64.102921	0.000000	64.102921
29.610804	63.531033	0.000000	63.531033
29.646394	62.962470	0.000000	62.962470
29.681983	62.397235	0.000000	62.397235
29.717573	61.835329	0.000000	61.835329
29.753163	61.276756	0.000000	61.276756
29.788753	60.721514	0.000000	60.721514
29.824343	60.169607	0.000000	60.169607
29.859933	59.621033	0.000000	59.621033
29.895523	59.075795	0.000000	59.075795
29.931113	58.533891	0.000000	58.533891
29.966703	57.995322	0.000000	57.995322
30.002293	57.460087	0.000000	57.460087
30.037883	56.928185	0.000000	56.928185
30.073472	56.399617	0.000000	56.399617
30.109062	55.874379	0.000000	55.874379
30.144652	55.352472	0.000000	55.352472
30.180242	54.833892	0.000000	54.833892
30.215832	54.318638	0.000000	54.318638
30.251422	53.806708	0.000000	53.806708
30.287012	53.298099	0.000000	53.298099
30.322602	52.792808	0.000000	52.792808
30.358192	52.290832	0.000000	52.290832
30.393782	51.792168	0.000000	51.792168
30.429372	51.296813	0.000000	51.296813
30.464961	50.804761	0.000000	50.804761
30.500551	50.316010	0.000000	50.316010
30.536141	49.830555	0.000000	49.830555
30.571731	49.348392	0.000000	49.348392
30.607321	48.869515	0.000000	48.869515
30.642911	48.393920	0.000000	48.393920
30.678501	47.921601	0.000000	47.921601
30.714091	47.452553	0.000000	47.452553
30.749681	46.986771	0.000000	46.986771
30.785271	46.524248	0.000000	46.524248
30.820861	46.064979	0.000000	46.064979
30.856450	45.608956	0.000000	45.608956
30.892040	45.156174	0.000000	45.156174
30.927630	44.706625	0.000000	44.706625
30.963220	44.260304	0.000000	44.260304
30.998810	43.817201	0.000000	43.817201
31.034400	43.377311	0.000000	43.377311
31.069990	42.940626	0.000000	42.940626
31.105580	42.507138	0.000000	42.507138
31.141170	42.076838	0.000000	42.076838
31.176760	41.649720	0.000000	41.649720
31.212350	41.225774	0.000000	41.225774
31.247939	40.804992	0.000000	40.804992
31.283529	40.387366	0.000000	40.387366
31.319119	39.972886	0.000000	39.972886
31.354709	39.561543	0.000000	39.561543
31.390299	39.153329	0.000000	39.153329
31.425889	38.748234	0.000000	38.748234
31.461479	38.346248	0.000000	38.346248
31.497069	37.947362	0.000000	37.947362
31.532659	37.551566	0.000000	37.551566
31.568249	37.158850	0.000000	37.158850
31.603839	36.769203	0.000000	36.769203
31.639428	36.382616	0.000000	36.382616
31.675018	35.999077	0.000000	35.999077
31.710608	35.618577	0.000000	35.618577
31.746198	35.241105	0.000000	35.241105
31.781788	34.866649	0.000000	34.866649
31.817378	34.495199	0.000000	34.495199
31.852968	34.126743	0.000000	34.126743
31.888558	33.761270	0.000000	33.761270
31.924148	33.398769	0.000000	33.398769
31.959738	33.039228	0.000000	33.039228
31.995328	32.682635	0.000000	32.682635
32.030917	32.328979	0.000000	32.328979
32.066507	31.978248	0.000000	31.978248
32.102097	31.630429	0.000000	31.630429
32.137687	31.285511	0.000000	31.285511
32.173277	30.943481	0.000000	30.943481
32.208867	30.604327	0.000000	30.604327
32.244457	30.268037	0.000000	30.268037
32.280047	29.934597	0.000000	29.934597
32.315637	29.603995	0.000000	29.603995
32.351227	29.276218	0.000000	29.276218
32.386817	28.951253	0.000000	28.951253
32.422406	28.629088	0.000000	28.629088
32.457996	28.309710	0.000000	28.309710
32.493586	27.993104	0.000000	27.993104
32.529176	27.679259	0.000000	27.679259
32.564766	27.368160	0.000000	27.368160
32.600356	27.059794	0.000000	27.059794
32.635946	26.754147	0.000000	26.754147
32.671536	26.451207	0.000000	26.451207
32.707126	26.150959	0.000000	26.150959
32.742716	25.853390	0.000000	25.853390
32.778306	25.558486	0.000000	25.558486
32.813895	25.266233	0.000000	25.266233
32.849485	24.976617	0.000000	24.976617
32.885075	24.689625	0.000000	24.689625
32.920665	24.405241	0.000000	24.405241
32.956255	24.123453	0.000000	24.123453
32.991845	23.844245	0.000000	23.844245
33.027435	23.567604	0.000000	23.567604
33.063025	23.293515	0.000000	23.293515
33.098615	23.021965	0.000000	23.021965
33.134205	22.752938	0.000000	22.752938
33.169794	22.486421	0.000000	22.486421
33.205384	22.222399	0.000000	22.222399
33.240974	21.960857	0.000000	21.960857
33.276564	21.701780	0.000000	21.701780
33.312154	21.445156	0.000000	21.445156
33.347744	21.190968	0.000000	21.190968
33.383334	20.939202	0.000000	20.939202
33.418924	20.689843	0.000000	20.689843
33.454514	20.442878	0.000000	20.442878
33.490104	20.198290	0.000000	20.198290
33.525694	19.956066	0.000000	19.956066
33.561283	19.716190	0.000000	19.716190
33.596873	19.478648	0.000000	19.478648
33.632463	19.243426	0.000000	19.243426
33.668053	19.010507	0.000000	19.010507
33.703643	18.779878	0.000000	18.779878
33.739233	18.551523	0.000000	18.551523
33.774823	18.325428	0.000000	18.325428
33.810413	18.101578	0.000000	18.101578
33.846003	17.879957	0.000000	17.879957
33.881593	17.660552	0.000000	17.660552
33.917183	17.443347	0.000000	17.443347
33.952772	17.228327	0.000000	17.228327
33.988362	17.015478	0.000000	17.015478
34.023952	16.804784	0.000000	16.804784
34.059542	16.596231	0.000000	16.596231
34.095132	16.389804	0.000000	16.389804
34.130722	16.185488	0.000000	16.185488
34.166312	15.983268	0.000000	15.983268
34.201902	15.783129	0.000000	15.783129
34.237492	15.585056	0.000000	15.585056
34.273082	15.389035	0.000000	15.389035
34.308672	15.195051	0.000000	15.195051
34.344261	15.003089	0.000000	15.003089
34.379851	14.813134	0.000000	14.813134
34.415441	14.625171	0.000000	14.625171
34.451031	14.439186	0.000000	14.439186
34.486621	14.255164	0.000000	14.255164
34.522211	14.073090	0.000000	14.073090
34.557801	13.892950	0.000000	13.892950
34.593391	13.714729	0.000000	13.714729
34.628981	13.538412	0.000000	13.538412
34.664571	13.363985	0.000000	13.363985
34.700161	13.191433	0.000000	13.191433
34.735750	13.020741	0.000000	13.020741
34.771340	12.851896	0.000000	12.851896
34.806930	12.684882	0.000000	12.684882
34.842520	12.519685	0.000000	12.519685
34.878110	12.356291	0.000000	12.356291
34.913700	12.194686	0.000000	12.194686
34.949290	12.034854	0.000000	12.034854
34.984880	11.876783	0.000000	11.876783
35.020470	11.720457	0.000000	11.720457
35.056060	11.565862	0.000000	11.565862
35.091650	11.412984	0.000000	11.412984
35.127239	11.261809	0.000000	11.261809
35.162829	11.112324	0.000000	11.112324
35.198419	10.964513	0.000000	10.964513
35.234009	10.818363	0.000000	10.818363
35.269599	10.673860	0.000000	10.673860
35.305189	10.530990	0.000000	10.530990
35.340779	10.389739	0.000000	10.389739
35.376369	10.250094	0.000000	10.250094
35.411959	10.112040	0.000000	10.112040
35.447549	9.975564	0.000000	9.975564
35.483139	9.840653	0.000000	9.840653
35.518728	9.707292	0.000000	9.707292
35.554318	9.575469	0.000000	9.575469
35.589908	9.445169	0.000000	9.445169
35.625498	9.316379	0.000000	9.316379
35.661088	9.189086	0.000000	9.189086
35.696678	9.063277	0.000000	9.063277
35.732268	8.938938	0.000000	8.938938
35.767858	8.816056	0.000000	8.816056
35.803448	8.694618	0.000000	8.694618
35.839038	8.574611	0.000000	8.574611
35.874628	8.456021	0.000000	8.456021
35.910217	8.338837	0.000000	8.338837
35.945807	8.223044	0.000000	8.223044
35.981397	8.108631	0.000000	8.108631
36.016987	7.995584	0.000000	7.995584
36.052577	7.883891	0.000000	7.883891
36.088167	7.773538	0.000000	7.773538
36.123757	7.664514	0.000000	7.664514
36.159347	7.556806	0.000000	7.556806
36.194937	7.450401	0.000000	7.450401
36.230527	7.345287	0.000000	7.345287
36.266117	7.241452	0.000000	7.241452
36.301706	7.138884	0.000000	7.138884
36.337296	7.037569	0.000000	7.037569
36.372886	6.937497	0.000000	6.937497
36.408476	6.838655	0.000000	6.838655
36.444066	6.741031	0.000000	6.741031
36.479656	6.644613	0.000000	6.644613
36.515246	6.549389	0.000000	6.549389
36.550836	6.455348	0.000000	6.455348
36.586426	6.362478	0.000000	6.362478
36.622016	6.270767	0.000000	6.270767
36.657606	6.180203	0.000000	6.180203
36.693195	6.090776	0.000000	6.090776
36.728785	6.002473	0.000000	6.002473
36.764375	5.915283	0.000000	5.915283
36.799965	5.829196	0.000000	5.829196
36.835555	5.744199	0.000000	5.744199
36.871145	5.660282	0.000000	5.660282
36.906735	5.577434	0.000000	5.577434
36.942325	5.495643	0.000000	5.495643
36.977915	5.414899	0.000000	5.414899
37.013505	5.335190	0.000000	5.335190
37.049094	5.256507	0.000000	5.256507
37.084684	5.178838	0.000000	5.178838
37.120274	5.102173	0.000000	5.102173
37.155864	5.026501	0.000000	5.026501
37.191454	4.951811	0.000000	4.951811
37.227044	4.878094	0.000000	4.878094
37.262634	4.805338	0.000000	4.805338
37.298224	4.733534	0.000000	4.733534
37.333814	4.662671	0.000000	4.662671
37.369404	4.592740	0.000000	4.592740
37.404994	4.523730	0.000000	4.523730
37.440583	4.455631	0.000000	4.455631
37.476173	4.388434	0.000000	4.388434
37.511763	4.322127	0.000000	4.322127
37.547353	4.256703	0.000000	4.256703
37.582943	4.192151	0.000000	4.192151
37.618533	4.128461	0.000000	4.128461
37.654123	4.065624	0.000000	4.065624
37.689713	4.003631	0.000000	4.003631
37.725303	3.942471	0.000000	3.942471
37.760893	3.882137	0.000000	3.882137
37.796483	3.822618	0.000000	3.822618
37.832072	3.763905	0.000000	3.763905
37.867662	3.705989	0.000000	3.705989
37.903252	3.648862	0.000000	3.648862
37.938842	3.592514	0.000000	3.592514
37.974432	3.536936	0.000000	3.536936
38.010022	3.482120	0.000000	3.482120
38.045612	3.428057	0.000000	3.428057
38.081202	3.374738	0.000000	3.374738
38.116792	3.322154	0.000000	3.322154
38.152382	3.270298	0.000000	3.270298
38.187972	3.219160	0.000000	3.219160
38.223561	3.168732	0.000000	3.168732
38.259151	3.119006	0.000000	3.119006
38.294741	3.069974	0.000000	3.069974
38.330331	3.021628	0.000000	3.021628
38.365921	2.973959	0.000000	2.973959
38.401511	2.926960	0.000000	2.926960
38.437101	2.880622	0.000000	2.880622
38.472691	2.834937	0.000000	2.834937
38.508281	2.789899	0.000000	2.789899
38.543871	2.745498	0.000000	2.745498
38.579461	2.701728	0.000000	2.701728
38.615050	2.658581	0.000000	2.658581
38.650640	2.616049	0.000000	2.616049
38.686230	2.574124	0.000000	2.574124
38.721820	2.532801	0.000000	2.532801
38.757410	2.492070	0.000000	2.492070
38.793000	2.451925	0.000000	2.451925
38.828590	2.412359	0.000000	2.412359
38.864180	2.373364	0.000000	2.373364
38.899770	2.334934	0.000000	2.334934
38.935360	2.297061	0.000000	2.297061
38.970950	2.259738	0.000000	2.259738
39.006539	2.222960	0.000000	2.222960
39.042129	2.186718	0.000000	2.186718
39.077719	2.151007	0.000000	2.151007
39.113309	2.115819	0.000000	2.115819
39.148899	2.081148	0.000000	2.081148
39.184489	2.046987	0.000000	2.046987
39.220079	2.013330	0.000000	2.013330
39.255669	1.980171	0.000000	1.980171
39.291259	1.947503	0.000000	1.947503
39.326849	1.915320	0.000000	1.915320
39.362439	1.883615	0.000000	1.883615
39.398028	1.852383	0.000000	1.852383
39.433618	1.821618	0.000000	1.821618
39.469208	1.791313	0.000000	1.791313
39.504798	1.761462	0.000000	1.761462
39.540388	1.732060	0.000000	1.732060
39.575978	1.703101	0.000000	1.703101
39.611568	1.674579	0.000000	1.674579
39.647158	1.646488	0.000000	1.646488
39.682748	1.618822	0.000000	1.618822
39.718338	1.591576	0.000000	1.591576
39.753928	1.564745	0.000000	1.564745
39.789517	1.538323	0.000000	1.538323
39.825107	1.512304	0.000000	1.512304
39.860697	1.486684	0.000000	1.486684
39.896287	1.461456	0.000000	1.461456
39.931877	1.436616	0.000000	1.436616
39.967467	1.412158	0.000000	1.412158
40.003057	1.388077	0.000000	1.388077
40.038647	1.364369	0.000000	1.364369
40.074237	1.341027	0.000000	1.341027
40.109827	1.318048	0.000000	1.318048
40.145417	1.295426	0.000000	1.295426
40.181006	1.273156	0.000000	1.273156
40.216596	1.251234	0.000000	1.251234
40.252186	1.229655	0.000000	1.229655
40.287776	1.208413	0.000000	1.208413
40.323366	1.187505	0.000000	1.187505
40.358956	1.166926	0.000000	1.166926
40.394546	1.146672	0.000000	1.146672
40.430136	1.126737	0.000000	1.126737
40.465726	1.107117	0.000000	1.107117
40.501316	1.087808	0.000000	1.087808
40.536906	1.068806	0.000000	1.068806
40.572495	1.050106	0.000000	1.050106
40.608085	1.031705	0.000000	1.031705
40.643675	1.013597	0.000000	1.013597
40.679265	0.995779	0.000000	0.995779
40.714855	0.978246	0.000000	0.978246
40.750445	0.960995	0.000000	0.960995
40.786035	0.944022	0.000000	0.944022
40.821625	0.927322	0.000000	0.927322
40.857215	0.910892	0.000000	0.910892
40.892805	0.894728	0.000000	0.894728
40.928394	0.878826	0.000000	0.878826
40.963984	0.863182	0.000000	0.863182
40.999574	0.847793	0.000000	0.847793
41.035164	0.832654	0.000000	0.832654
41.070754	0.817763	0.000000	0.817763
41.106344	0.803116	0.000000	0.803116
41.141934	0.788708	0.000000	0.788708
41.177524	0.774537	0.000000	0.774537
41.213114	0.760600	0.000000	0.760600
41.248704	0.746892	0.000000	0.746892
41.284294	0.733410	0.000000	0.733410
41.319883	0.720152	0.000000	0.720152
41.355473	0.707113	0.000000	0.707113
41.391063	0.694291	0.000000	0.694291
41.426653	0.681682	0.000000	0.681682
41.462243	0.669283	0.000000	0.669283
41.497833	0.657091	0.000000	0.657091
41.533423	0.645103	0.000000	0.645103
41.569013	0.633316	0.000000	0.633316
41.604603	0.621726	0.000000	0.621726
41.640193	0.610332	0.000000	0.610332
41.675783	0.599129	0.000000	0.599129
41.711372	0.588116	0.000000	0.588116
41.746962	0.577288	0.000000	0.577288
41.782552	0.566644	0.000000	0.566644
41.818142	0.556181	0.000000	0.556181
41.853732	0.545895	0.000000	0.545895
41.889322	0.535785	0.000000	0.535785
41.924912	0.525847	0.000000	0.525847
41.960502	0.516078	0.000000	0.516078
41.996092	0.506477	0.000000	0.506477
42.031682	0.497040	0.000000	0.497040
42.067272	0.487766	0.000000	0.487766
42.102861	0.478651	0.000000	0.478651
42.138451	0.469693	0.000000	0.469693
42.174041	0.460890	0.000000	0.460890
42.209631	0.452239	0.000000	0.452239
42.245221	0.443738	0.000000	0.443738
42.280811	0.435384	0.000000	0.435384
42.316401	0.427176	0.000000	0.427176
42.351991	0.419110	0.000000	0.419110
42.387581	0.411185	0.000000	0.411185
42.423171	0.403399	0.000000	0.403399
42.458761	0.395749	0.000000	0.395749
42.494350	0.388233	0.000000	0.388233
42.529940	0.380849	0.000000	0.380849
42.565530	0.373595	0.000000	0.373595
42.601120	0.366469	0.000000	0.366469
42.636710	0.359469	0.000000	0.359469
42.672300	0.352592	0.000000	0.352592
