WSxM file copyright UAM
WSxM ASCII XYZ file
X[µm]		Y[µm]		Z[nm]
0,627451	1,58431	6,13783
0,635294	1,58431	6,74101
0,643137	1,58431	6,63436
0,65098	1,58431	7,65162
0,658824	1,58431	7,88567
0,666667	1,58431	8,90292
0,67451	1,58431	8,76721
0,682353	1,58431	9,16107
0,690196	1,58431	10,1783
0,698039	1,58431	10,7736
0,705882	1,58431	11,0747
0,713725	1,58431	10,1407
0,721569	1,58431	9,12348
0,729412	1,58431	8,22292
0,737255	1,58431	7,20567
0,745098	1,58431	6,04296
0,752941	1,58431	5,55311
0,760784	1,58431	7,55245
0,768627	1,58431	8,58921
0,776471	1,58431	9,60646
0,784314	1,58431	9,76255
0,792157	1,58431	8,74529
0,8	1,58431	9,34458
0,807843	1,58431	9,55208
0,815686	1,58431	10,5693
0,823529	1,58431	11,0144
0,831373	1,58431	10,2842
0,839216	1,58431	9,26691
0,847059	1,58431	7,36145
0,854902	1,58431	7,21108
0,862745	1,58431	9,44769
0,870588	1,58431	12,4994
0,878431	1,58431	15,2935
0,886275	1,58431	16,6198
0,894118	1,58431	17,6371
0,901961	1,58431	17,494
0,909804	1,58431	16,4768
0,917647	1,58431	14,8652
0,92549	1,58431	11,8134
0,933333	1,58431	8,73331
0,941176	1,58431	7,49372
0,94902	1,58431	7,3796
0,956863	1,58431	7,96713
0,964706	1,58431	7,9687
0,972549	1,58431	7,81927
0,980392	1,58431	6,80201
0,988235	1,58431	7,63614
0,996078	1,58431	8,07449
1,00392	1,58431	7,33826
1,01176	1,58431	7,63013
1,01961	1,58431	7,4804
1,02745	1,58431	7,62428
1,03529	1,58431	7,91444
1,04314	1,58431	7,42581
1,05098	1,58431	7,66622
1,05882	1,58431	7,81025
1,06667	1,58431	7,31555
1,07451	1,58431	8,3328
1,08235	1,58431	9,11376
1,0902	1,58431	9,69686
1,09804	1,58431	9,16812
1,10588	1,58431	8,37371
1,11373	1,58431	9,39096
1,12157	1,58431	8,7359
1,12941	1,58431	7,71864
1,13725	1,58431	6,39093
1,1451	1,58431	6,8744
1,15294	1,58431	7,45407
1,16078	1,58431	6,43682
1,16863	1,58431	5,24388
1,17647	1,58431	7,43272
1,18431	1,58431	9,77283
1,19216	1,58431	10,7901
1,2	1,58431	11,2218
1,20784	1,58431	10,4782
1,21569	1,58431	9,461
1,22353	1,58431	10,9248
1,23137	1,58431	13,0101
1,23922	1,58431	14,1389
1,24706	1,58431	15,1562
1,2549	1,58431	15,2947
1,26275	1,58431	15,139
1,27059	1,58431	14,1218
1,27843	1,58431	12,4977
1,28627	1,58431	9,55176
1,29412	1,58431	8,06414
1,30196	1,58431	7,60898
1,3098	1,58431	7,00766
1,31765	1,58431	7,22615
1,32549	1,58431	7,06527
1,33333	1,58431	6,04802
1,34118	1,58431	6,08261
1,34902	1,58431	8,09827
1,35686	1,58431	9,11552
1,36471	1,58431	9,39229
1,37255	1,58431	8,37504
1,38039	1,58431	8,27348
1,38824	1,58431	8,89908
1,39608	1,58431	7,88182
1,40392	1,58431	7,53309
1,41176	1,58431	9,56978
1,41961	1,58431	11,9001
1,42745	1,58431	13,2017
1,43529	1,58431	14,2189
1,44314	1,58431	14,933
1,45098	1,58431	15,2071
1,45882	1,58431	15,48
1,46667	1,58431	15,606
1,47451	1,58431	14,8507
1,48235	1,58431	13,8334
1,4902	1,58431	12,4363
1,49804	1,58431	10,5053
1,50588	1,58431	9,30843
1,51373	1,58431	10,9093
1,52157	1,58431	12,9416
1,52941	1,58431	14,0924
1,53725	1,58431	15,1097
1,5451	1,58431	15,3791
1,55294	1,58431	14,3618
1,56078	1,58431	13,3093
1,56863	1,58431	10,4944
1,57647	1,58431	7,44262
1,58431	1,58431	4,00757
1,59216	1,58431	6,10886
1,6	1,58431	7,12611
1,60784	1,58431	7,2464
1,61569	1,58431	7,17014
1,62353	1,58431	7,59185
1,63137	1,58431	8,17719
1,63922	1,58431	11,2289
1,64706	1,58431	12,2462
1,6549	1,58431	13,2457
1,66275	1,58431	13,6577
1,67059	1,58431	12,6404
1,67843	1,58431	11,4365
1,68627	1,58431	9,58321
1,69412	1,58431	9,28003
1,70196	1,58431	10,2776
1,7098	1,58431	10,0998
1,71765	1,58431	9,08252
1,72549	1,58431	7,79452
1,73333	1,58431	5,86398
1,74118	1,58431	7,41126
1,74902	1,58431	8,42851
1,75686	1,58431	9,02781
1,76471	1,58431	9,14097
1,77255	1,58431	10,1356
1,78039	1,58431	10,911
1,78824	1,58431	10,2885
1,79608	1,58431	9,27128
1,80392	1,58431	7,86823
1,81176	1,58431	7,97917
1,81961	1,58431	10,1065
1,82745	1,58431	11,9902
1,83529	1,58431	13,0075
1,84314	1,58431	13,4228
1,85098	1,58431	12,6621
1,85882	1,58431	11,6448
1,86667	1,58431	9,56304
1,87451	1,58431	7,18784
1,88235	1,58431	6,89743
1,8902	1,58431	9,94919
1,89804	1,58431	10,9664
1,90588	1,58431	10,6277
1,91373	1,58431	11,6449
1,92157	1,58431	11,429
1,92941	1,58431	12,8578
1,93725	1,58431	13,9329
1,9451	1,58431	14,9501
1,95294	1,58431	15,2015
1,96078	1,58431	15,1585
1,96863	1,58431	14,1413
1,97647	1,58431	12,9244
1,98431	1,58431	9,87263
1,99216	1,58431	6,75618
2	1,58431	5,69033
0	1,59216	5,96004
0,00784314	1,59216	6,00289
0,0156863	1,59216	6,63253
0,0235294	1,59216	6,38225
0,0313725	1,59216	5,365
0,0392157	1,59216	6,21313
0,0470588	1,59216	9,26488
0,054902	1,59216	11,2101
0,0627451	1,59216	13,4483
0,0705882	1,59216	15,5395
0,0784314	1,59216	16,5567
0,0862745	1,59216	16,2983
0,0941176	1,59216	15,2811
0,101961	1,59216	13,1136
0,109804	1,59216	10,0619
0,117647	1,59216	6,27854
0,12549	1,59216	8,86077
0,133333	1,59216	10,5133
0,141176	1,59216	11,5306
0,14902	1,59216	11,8612
0,156863	1,59216	10,8439
0,164706	1,59216	9,92036
0,172549	1,59216	10,9376
0,180392	1,59216	10,6754
0,188235	1,59216	9,65814
0,196078	1,59216	7,98206
0,203922	1,59216	8,14622
0,211765	1,59216	8,9146
0,219608	1,59216	9,38868
0,227451	1,59216	8,37143
0,235294	1,59216	6,81378
0,243137	1,59216	7,58002
0,25098	1,59216	6,56276
0,258824	1,59216	5,24704
0,266667	1,59216	3,84343
0,27451	1,59216	5,05682
0,282353	1,59216	7,72398
0,290196	1,59216	9,8045
0,298039	1,59216	10,8217
0,305882	1,59216	11,4338
0,313725	1,59216	10,6043
0,321569	1,59216	13,6561
0,329412	1,59216	15,594
0,337255	1,59216	17,8247
0,345098	1,59216	19,3214
0,352941	1,59216	20,3386
0,360784	1,59216	20,0728
0,368627	1,59216	19,0555
0,376471	1,59216	17,0272
0,384314	1,59216	14,1174
0,392157	1,59216	11,0657
0,4	1,59216	7,8616
0,407843	1,59216	7,01722
0,415686	1,59216	6,16183
0,423529	1,59216	5,14458
0,431373	1,59216	4,6257
0,439216	1,59216	5,64295
0,447059	1,59216	7,37601
0,454902	1,59216	10,4278
0,462745	1,59216	12,9467
0,470588	1,59216	15,025
0,478431	1,59216	16,0422
0,486275	1,59216	16,7985
0,494118	1,59216	16,0863
0,501961	1,59216	15,0691
0,509804	1,59216	12,5943
0,517647	1,59216	9,54255
0,52549	1,59216	7,65546
0,533333	1,59216	8,67272
0,541176	1,59216	8,83637
0,54902	1,59216	7,81912
0,556863	1,59216	7,57369
0,564706	1,59216	9,35163
0,572549	1,59216	10,3689
0,580392	1,59216	9,94305
0,588235	1,59216	8,9258
0,596078	1,59216	7,97007
0,603922	1,59216	7,8409
0,611765	1,59216	7,41668
0,619608	1,59216	6,61424
0,627451	1,59216	7,15509
0,635294	1,59216	7,75826
0,643137	1,59216	7,6818
0,65098	1,59216	8,66887
0,658824	1,59216	8,44052
0,666667	1,59216	7,88567
0,67451	1,59216	7,74996
0,682353	1,59216	6,7327
0,690196	1,59216	8,02816
0,698039	1,59216	9,04541
0,705882	1,59216	9,55397
0,713725	1,59216	9,12723
0,721569	1,59216	10,1445
0,729412	1,59216	10,3014
0,737255	1,59216	9,28413
0,745098	1,59216	7,6786
0,752941	1,59216	6,35759
0,760784	1,59216	8,56971
0,768627	1,59216	9,60646
0,776471	1,59216	10,6237
0,784314	1,59216	10,7798
0,792157	1,59216	9,76255
0,8	1,59216	8,32733
0,807843	1,59216	8,60351
0,815686	1,59216	8,17109
0,823529	1,59216	8,34428
0,831373	1,59216	7,46922
0,839216	1,59216	6,45196
0,847059	1,59216	5,12799
0,854902	1,59216	7,09932
0,862745	1,59216	10,4649
0,870588	1,59216	13,5167
0,878431	1,59216	16,3108
0,886275	1,59216	17,6371
0,894118	1,59216	18,6543
0,901961	1,59216	18,5113
0,909804	1,59216	17,494
0,917647	1,59216	16,0463
0,92549	1,59216	13,994
0,933333	1,59216	10,9423
0,941176	1,59216	7,80746
0,94902	1,59216	8,39685
0,956863	1,59216	8,98438
0,964706	1,59216	8,98595
0,972549	1,59216	7,9687
0,980392	1,59216	7,23685
0,988235	1,59216	8,2541
0,996078	1,59216	8,54748
1,00392	1,59216	7,66624
1,01176	1,59216	6,98741
1,01961	1,59216	8,31023
1,02745	1,59216	9,3389
1,03529	1,59216	10,3562
1,04314	1,59216	10,4776
1,05098	1,59216	9,9162
1,05882	1,59216	8,89895
1,06667	1,59216	7,81025
1,07451	1,59216	7,7929
1,08235	1,59216	8,52303
1,0902	1,59216	7,7846
1,09804	1,59216	6,79403
1,10588	1,59216	6,55864
1,11373	1,59216	7,13956
1,12157	1,59216	7,71864
1,12941	1,59216	6,70139
1,13725	1,59216	6,8744
1,1451	1,59216	7,89165
1,15294	1,59216	8,47133
1,16078	1,59216	7,45407
1,16863	1,59216	5,97882
1,17647	1,59216	8,44997
1,18431	1,59216	10,7901
1,19216	1,59216	11,8073
1,2	1,59216	12,2391
1,20784	1,59216	11,4955
1,21569	1,59216	10,4782
1,22353	1,59216	9,36173
1,23137	1,59216	11,9929
1,23922	1,59216	13,0101
1,24706	1,59216	13,8796
1,2549	1,59216	14,1608
1,26275	1,59216	13,7072
1,27059	1,59216	12,69
1,27843	1,59216	10,9153
1,28627	1,59216	8,4057
1,29412	1,59216	7,04689
1,30196	1,59216	6,65689
1,3098	1,59216	7,37702
1,31765	1,59216	8,24341
1,32549	1,59216	8,08253
1,33333	1,59216	7,06527
1,34118	1,59216	4,99455
1,34902	1,59216	7,08102
1,35686	1,59216	8,09827
1,36471	1,59216	8,37504
1,37255	1,59216	9,31594
1,38039	1,59216	9,30305
1,38824	1,59216	8,2858
1,39608	1,59216	7,08217
1,40392	1,59216	6,51583
1,41176	1,59216	8,55253
1,41961	1,59216	11,3942
1,42745	1,59216	12,5493
1,43529	1,59216	14,292
1,44314	1,59216	15,3093
1,45098	1,59216	16,1698
1,45882	1,59216	16,4428
1,46667	1,59216	16,4224
1,47451	1,59216	15,8136
1,48235	1,59216	14,7964
1,4902	1,59216	13,4536
1,49804	1,59216	11,5226
1,50588	1,59216	10,3257
1,51373	1,59216	9,89209
1,52157	1,59216	11,9243
1,52941	1,59216	13,0752
1,53725	1,59216	14,0924
1,5451	1,59216	14,3618
1,55294	1,59216	13,3446
1,56078	1,59216	12,2921
1,56863	1,59216	9,84215
1,57647	1,59216	6,7904
1,58431	1,59216	5,65405
1,59216	1,59216	6,0744
1,6	1,59216	6,10886
1,60784	1,59216	6,22915
1,61569	1,59216	5,32069
1,62353	1,59216	5,63719
1,63137	1,59216	7,66371
1,63922	1,59216	10,2117
1,64706	1,59216	11,424
1,6549	1,59216	12,7158
1,66275	1,59216	13,7331
1,67059	1,59216	13,4097
1,67843	1,59216	12,3924
1,68627	1,59216	10,6005
1,69412	1,59216	8,32191
1,70196	1,59216	9,26032
1,7098	1,59216	9,08252
1,71765	1,59216	8,06527
1,72549	1,59216	5,97841
1,73333	1,59216	6,84529
1,74118	1,59216	7,25253
1,74902	1,59216	7,36623
1,75686	1,59216	8,01056
1,76471	1,59216	9,03656
1,77255	1,59216	10,911
1,78039	1,59216	11,9283
1,78824	1,59216	11,3058
1,79608	1,59216	10,2885
1,80392	1,59216	8,88548
1,81176	1,59216	8,99643
1,81961	1,59216	8,15215
1,82745	1,59216	9,43822
1,83529	1,59216	10,4555
1,84314	1,59216	10,8594
1,85098	1,59216	10,6766
1,85882	1,59216	9,65935
1,86667	1,59216	7,60919
1,87451	1,59216	4,98573
1,88235	1,59216	5,29916
1,8902	1,59216	4,28191
1,89804	1,59216	3,84567
1,90588	1,59216	4,09797
1,91373	1,59216	6,70491
1,92157	1,59216	9,82354
1,92941	1,59216	12,8753
1,93725	1,59216	15,7801
1,9451	1,59216	17,2157
1,95294	1,59216	18,233
1,96078	1,59216	18,0542
1,96863	1,59216	17,037
1,97647	1,59216	15,9761
1,98431	1,59216	12,9244
1,99216	1,59216	9,80794
2	1,59216	7,02111
0	1,6	4,98047
0,00784314	1,6	4,98564
0,0156863	1,6	5,78352
0,0235294	1,6	5,96475
0,0313725	1,6	6,46808
0,0392157	1,6	7,48533
0,0470588	1,6	7,80677
0,054902	1,6	8,73844
0,0627451	1,6	11,7902
0,0705882	1,6	12,8074
0,0784314	1,6	13,505
0,0862745	1,6	13,7684
0,0941176	1,6	12,7512
0,101961	1,6	11,2635
0,109804	1,6	8,21171
0,117647	1,6	5,51522
0,12549	1,6	8,48174
0,133333	1,6	10,1271
0,141176	1,6	11,1444
0,14902	1,6	11,6152
0,156863	1,6	11,0574
0,164706	1,6	10,0401
0,172549	1,6	10,9016
0,180392	1,6	11,9188
0,188235	1,6	11,5019
0,196078	1,6	10,4846
0,203922	1,6	9,12455
0,211765	1,6	7,89735
0,219608	1,6	8,37143
0,227451	1,6	7,35418
0,235294	1,6	6,7879
0,243137	1,6	7,54869
0,25098	1,6	7,28154
0,258824	1,6	6,26429
0,266667	1,6	6,59145
0,27451	1,6	6,07407
0,282353	1,6	9,01494
0,290196	1,6	10,945
0,298039	1,6	11,9623
0,305882	1,6	12,5705
0,313725	1,6	11,5938
0,321569	1,6	12,827
0,329412	1,6	15,7872
0,337255	1,6	17,8661
0,345098	1,6	19,211
0,352941	1,6	20,2283
0,360784	1,6	20,2505
0,368627	1,6	19,2333
0,376471	1,6	17,1999
0,384314	1,6	14,1482
0,392157	1,6	11,0869
0,4	1,6	7,58474
0,407843	1,6	6,87281
0,415686	1,6	6,30604
0,423529	1,6	5,28879
0,431373	1,6	5,70627
0,439216	1,6	6,72352
0,447059	1,6	6,74074
0,454902	1,6	8,8777
0,462745	1,6	11,9295
0,470588	1,6	14,0077
0,478431	1,6	15,025
0,486275	1,6	15,7813
0,494118	1,6	15,8957
0,501961	1,6	14,8785
0,509804	1,6	12,9871
0,517647	1,6	9,93536
0,52549	1,6	6,30938
0,533333	1,6	5,87782
0,541176	1,6	6,89507
0,54902	1,6	7,20478
0,556863	1,6	6,19261
0,564706	1,6	6,29987
0,572549	1,6	7,31712
0,580392	1,6	6,89129
0,588235	1,6	7,28183
0,596078	1,6	8,03046
0,603922	1,6	8,94015
0,611765	1,6	8,65888
0,619608	1,6	7,64367
0,627451	1,6	7,79191
0,635294	1,6	8,24599
0,643137	1,6	8,70591
0,65098	1,6	9,59783
0,658824	1,6	9,7558
0,666667	1,6	8,73855
0,67451	1,6	6,69437
0,682353	1,6	7,313
0,690196	1,6	8,79184
0,698039	1,6	9,80909
0,705882	1,6	9,69095
0,713725	1,6	11,0215
0,721569	1,6	12,0387
0,729412	1,6	12,1947
0,737255	1,6	11,1775
0,745098	1,6	10,1583
0,752941	1,6	7,37821
0,760784	1,6	7,70486
0,768627	1,6	8,72212
0,776471	1,6	9,61037
0,784314	1,6	9,76537
0,792157	1,6	8,89319
0,8	1,6	8,31318
0,807843	1,6	8,90791
0,815686	1,6	8,18076
0,823529	1,6	7,16351
0,831373	1,6	5,8482
0,839216	1,6	4,08818
0,847059	1,6	4,68636
0,854902	1,6	8,11657
0,862745	1,6	11,1683
0,870588	1,6	13,8167
0,878431	1,6	16,1702
0,886275	1,6	17,643
0,894118	1,6	18,6603
0,901961	1,6	18,9578
0,909804	1,6	18,0808
0,917647	1,6	17,0636
0,92549	1,6	15,0113
0,933333	1,6	11,9595
0,941176	1,6	8,26267
0,94902	1,6	8,85726
0,956863	1,6	9,87451
0,964706	1,6	9,58276
0,972549	1,6	8,56551
0,980392	1,6	6,65342
0,988235	1,6	7,23685
0,996078	1,6	7,53199
1,00392	1,6	8,12975
1,01176	1,6	10,5685
1,01961	1,6	12,3312
1,02745	1,6	13,3485
1,03529	1,6	14,0832
1,04314	1,6	14,3772
1,05098	1,6	13,7897
1,05882	1,6	12,7725
1,06667	1,6	10,8639
1,07451	1,6	8,07317
1,08235	1,6	7,82742
1,0902	1,6	8,70722
1,09804	1,6	8,26595
1,10588	1,6	7,24869
1,11373	1,6	4,89845
1,12157	1,6	4,87071
1,12941	1,6	6,18857
1,13725	1,6	7,20583
1,1451	1,6	7,20105
1,15294	1,6	7,63729
1,16078	1,6	6,7509
1,16863	1,6	6,34534
1,17647	1,6	8,65324
1,18431	1,6	10,2632
1,19216	1,6	11,4315
1,2	1,6	12,4488
1,20784	1,6	11,8547
1,21569	1,6	10,8374
1,22353	1,6	8,62829
1,23137	1,6	8,94113
1,23922	1,6	9,95838
1,24706	1,6	10,8278
1,2549	1,6	11,7357
1,26275	1,6	10,8423
1,27059	1,6	9,82506
1,27843	1,6	7,96634
1,28627	1,6	6,94909
1,29412	1,6	6,47933
1,30196	1,6	7,05703
1,3098	1,6	6,4599
1,31765	1,6	7,47715
1,32549	1,6	7,90669
1,33333	1,6	6,88944
1,34118	1,6	5,70391
1,34902	1,6	7,53149
1,35686	1,6	8,69767
1,36471	1,6	9,71492
1,37255	1,6	10,3332
1,38039	1,6	10,3203
1,38824	1,6	9,30305
1,39608	1,6	7,67584
1,40392	1,6	5,30399
1,41176	1,6	8,35575
1,41961	1,6	11,1318
1,42745	1,6	12,1491
1,43529	1,6	13,2748
1,44314	1,6	14,292
1,45098	1,6	15,1525
1,45882	1,6	15,4256
1,46667	1,6	15,4051
1,47451	1,6	14,7964
1,48235	1,6	14,0983
1,4902	1,6	13,081
1,49804	1,6	10,5053
1,50588	1,6	9,30843
1,51373	1,6	7,23013
1,52157	1,6	8,87256
1,52941	1,6	10,0735
1,53725	1,6	11,0908
1,5451	1,6	11,9472
1,55294	1,6	11,4823
1,56078	1,6	10,4651
1,56863	1,6	8,8249
1,57647	1,6	6,61131
1,58431	1,6	7,62856
1,59216	1,6	8,64111
1,6	1,6	7,8928
1,60784	1,6	6,87555
1,61569	1,6	5,53913
1,62353	1,6	4,94401
1,63137	1,6	6,68436
1,63922	1,6	8,96733
1,64706	1,6	10,4068
1,6549	1,6	11,6985
1,66275	1,6	12,7158
1,67059	1,6	12,3924
1,67843	1,6	11,4075
1,68627	1,6	10,3903
1,69412	1,6	9,33916
1,70196	1,6	6,28741
1,7098	1,6	6,07172
1,71765	1,6	5,30572
1,72549	1,6	5,08448
1,73333	1,6	6,10174
1,74118	1,6	7,10484
1,74902	1,6	7,2266
1,75686	1,6	6,76019
1,76471	1,6	8,33363
1,77255	1,6	9,89378
1,78039	1,6	10,911
1,78824	1,6	11,0602
1,79608	1,6	10,2992
1,80392	1,6	9,53802
1,81176	1,6	9,65762
1,81961	1,6	8,89586
1,82745	1,6	7,87861
1,83529	1,6	7,40371
1,84314	1,6	7,97898
1,85098	1,6	8,67533
1,85882	1,6	7,65808
1,86667	1,6	6,59194
1,87451	1,6	6,35224
1,88235	1,6	6,77041
1,8902	1,6	6,01334
1,89804	1,6	4,99609
1,90588	1,6	4,58979
1,91373	1,6	8,43322
1,92157	1,6	11,4923
1,92941	1,6	14,5441
1,93725	1,6	17,0159
1,9451	1,6	18,4598
1,95294	1,6	19,477
1,96078	1,6	19,5991
1,96863	1,6	18,5818
1,97647	1,6	17,5287
1,98431	1,6	15,4476
1,99216	1,6	12,3958
2	1,6	9,28689
0	1,60784	4,3955
0,00784314	1,60784	4,57142
0,0156863	1,60784	4,76627
0,0235294	1,60784	6,30082
0,0313725	1,60784	8,10058
0,0392157	1,60784	9,11783
0,0470588	1,60784	9,74304
0,054902	1,60784	10,074
0,0627451	1,60784	9,05675
0,0705882	1,60784	9,75569
0,0784314	1,60784	11,0958
0,0862745	1,60784	12,1131
0,0941176	1,60784	11,2635
0,101961	1,60784	10,2462
0,109804	1,60784	7,19446
0,117647	1,60784	5,49319
0,12549	1,60784	7,46448
0,133333	1,60784	9,10987
0,141176	1,60784	10,1271
0,14902	1,60784	10,598
0,156863	1,60784	10,0401
0,164706	1,60784	10,8666
0,172549	1,60784	12,2584
0,180392	1,60784	13,2756
0,188235	1,60784	13,3084
0,196078	1,60784	13,1936
0,203922	1,60784	12,1763
0,211765	1,60784	10,299
0,219608	1,60784	7,24724
0,227451	1,60784	5,22339
0,235294	1,60784	5,77065
0,243137	1,60784	6,53144
0,25098	1,60784	6,26429
0,258824	1,60784	7,14673
0,266667	1,60784	7,60871
0,27451	1,60784	7,1851
0,282353	1,60784	10,0322
0,290196	1,60784	11,9623
0,298039	1,60784	12,9795
0,305882	1,60784	13,5878
0,313725	1,60784	12,5802
0,321569	1,60784	11,8097
0,329412	1,60784	14,77
0,337255	1,60784	16,8489
0,345098	1,60784	18,1938
0,352941	1,60784	19,211
0,360784	1,60784	19,2333
0,368627	1,60784	18,216
0,376471	1,60784	16,6935
0,384314	1,60784	13,6417
0,392157	1,60784	10,2832
0,4	1,60784	6,62527
0,407843	1,60784	6,79017
0,415686	1,60784	5,77291
0,423529	1,60784	4,94469
0,431373	1,60784	6,72352
0,439216	1,60784	7,74077
0,447059	1,60784	7,75799
0,454902	1,60784	7,92187
0,462745	1,60784	10,5756
0,470588	1,60784	12,7964
0,478431	1,60784	13,8137
0,486275	1,60784	14,7135
0,494118	1,60784	14,8785
0,501961	1,60784	13,8612
0,509804	1,60784	11,9699
0,517647	1,60784	8,91811
0,52549	1,60784	7,32663
0,533333	1,60784	6,30938
0,541176	1,60784	6,09328
0,54902	1,60784	6,69967
0,556863	1,60784	6,71864
0,564706	1,60784	7,32445
0,572549	1,60784	7,19548
0,580392	1,60784	6,65389
0,588235	1,60784	8,13884
0,596078	1,60784	9,15609
0,603922	1,60784	9,9574
0,611765	1,60784	9,67613
0,619608	1,60784	8,66092
0,627451	1,60784	7,64474
0,635294	1,60784	8,70591
0,643137	1,60784	9,72316
0,65098	1,60784	10,6151
0,658824	1,60784	10,7731
0,666667	1,60784	9,7558
0,67451	1,60784	7,71162
0,682353	1,60784	7,30252
0,690196	1,60784	8,92686
0,698039	1,60784	9,94411
0,705882	1,60784	11,8843
0,713725	1,60784	12,9248
0,721569	1,60784	13,942
0,729412	1,60784	13,8072
0,737255	1,60784	12,791
0,745098	1,60784	11,7737
0,752941	1,60784	9,87689
0,760784	1,60784	8,5678
0,768627	1,60784	7,70486
0,776471	1,60784	8,59311
0,784314	1,60784	8,74812
0,792157	1,60784	7,87594
0,8	1,60784	8,29236
0,807843	1,60784	8,59282
0,815686	1,60784	8,30592
0,823529	1,60784	7,28867
0,831373	1,60784	5,97314
0,839216	1,60784	3,91964
0,847059	1,60784	5,70362
0,854902	1,60784	7,09932
0,862745	1,60784	10,1511
0,870588	1,60784	13,0605
0,878431	1,60784	15,1529
0,886275	1,60784	16,6257
0,894118	1,60784	17,643
0,901961	1,60784	18,0558
0,909804	1,60784	17,4723
0,917647	1,60784	16,4551
0,92549	1,60784	14,8438
0,933333	1,60784	11,792
0,941176	1,60784	8,71227
0,94902	1,60784	8,1063
0,956863	1,60784	9,12355
0,964706	1,60784	9,85947
0,972549	1,60784	8,84221
0,980392	1,60784	7,67067
0,988235	1,60784	5,77989
0,996078	1,60784	8,07096
1,00392	1,60784	11,1227
1,01176	1,60784	13,6202
1,01961	1,60784	15,383
1,02745	1,60784	16,4002
1,03529	1,60784	17,135
1,04314	1,60784	17,4289
1,05098	1,60784	16,8415
1,05882	1,60784	15,8242
1,06667	1,60784	13,9156
1,07451	1,60784	11,1249
1,08235	1,60784	8,84467
1,0902	1,60784	9,72447
1,09804	1,60784	9,2832
1,10588	1,60784	8,26595
1,11373	1,60784	5,91571
1,12157	1,60784	5,76345
1,12941	1,60784	6,7893
1,13725	1,60784	7,80655
1,1451	1,60784	7,95111
1,15294	1,60784	6,93386
1,16078	1,60784	6,33782
1,16863	1,60784	7,36259
1,17647	1,60784	8,37984
1,18431	1,60784	9,24591
1,19216	1,60784	10,4143
1,2	1,60784	11,4315
1,20784	1,60784	10,8374
1,21569	1,60784	9,82018
1,22353	1,60784	8,66344
1,23137	1,60784	7,6593
1,23922	1,60784	8,02154
1,24706	1,60784	9,03879
1,2549	1,60784	9,32417
1,26275	1,60784	8,30692
1,27059	1,60784	6,7733
1,27843	1,60784	6,94909
1,28627	1,60784	7,13623
1,29412	1,60784	6,42099
1,30196	1,60784	6,03978
1,3098	1,60784	6,84258
1,31765	1,60784	7,12623
1,32549	1,60784	6,88944
1,33333	1,60784	5,87219
1,34118	1,60784	5,49699
1,34902	1,60784	8,54875
1,35686	1,60784	9,71492
1,36471	1,60784	10,7322
1,37255	1,60784	11,1636
1,38039	1,60784	10,5672
1,38824	1,60784	9,54998
1,39608	1,60784	7,63325
1,40392	1,60784	5,52992
1,41176	1,60784	8,03515
1,41961	1,60784	10,8136
1,42745	1,60784	12,5658
1,43529	1,60784	13,583
1,44314	1,60784	13,2788
1,45098	1,60784	13,2901
1,45882	1,60784	13,6974
1,46667	1,60784	13,7
1,47451	1,60784	13,244
1,48235	1,60784	13,081
1,4902	1,60784	12,0638
1,49804	1,60784	9,84394
1,50588	1,60784	7,77214
1,51373	1,60784	5,99429
1,52157	1,60784	6,52891
1,52941	1,60784	7,54616
1,53725	1,60784	8,40895
1,5451	1,60784	8,97827
1,55294	1,60784	8,81284
1,56078	1,60784	7,79559
1,56863	1,60784	6,30979
1,57647	1,60784	7,62856
1,58431	1,60784	8,64581
1,59216	1,60784	9,65836
