# Z_nm	Fit_totale_conteggi	LogN1_conteggi	LogN2_conteggi
9.471808	448.460989	441.098472	7.362517
9.485649	444.999033	437.689209	7.309824
9.499489	441.559023	434.301503	7.257520
9.513329	438.140890	430.935289	7.205601
9.527170	434.744567	427.590502	7.154065
9.541010	431.369983	424.267075	7.102908
9.554850	428.017068	420.964940	7.052128
9.568691	424.685752	417.684030	7.001722
9.582531	421.375963	414.424275	6.951688
9.596371	418.087626	411.185604	6.902022
9.610212	414.820669	407.967948	6.852721
9.624052	411.575016	404.771232	6.803784
9.637893	408.350593	401.595386	6.755207
9.651733	405.147323	398.440335	6.706988
9.665573	401.965128	395.306005	6.659124
9.679414	398.803932	392.192320	6.611612
9.693254	395.663655	389.099206	6.564450
9.707094	392.544219	386.026584	6.517635
9.720935	389.445544	382.974379	6.471164
9.734775	386.367549	379.942512	6.425036
9.748615	383.310152	376.930905	6.379247
9.762456	380.273273	373.939478	6.333796
9.776296	377.256829	370.968151	6.288678
9.790136	374.260737	368.016844	6.243893
9.803977	371.284913	365.085477	6.199437
9.817817	368.329274	362.173966	6.155308
9.831658	365.393735	359.282231	6.111504
9.845498	362.478211	356.410189	6.068022
9.859338	359.582616	353.557756	6.024859
9.873179	356.706864	350.724850	5.982014
9.887019	353.850869	347.911385	5.939484
9.900859	351.014545	345.117278	5.897267
9.914700	348.197803	342.342443	5.855360
9.928540	345.400556	339.586795	5.813761
9.942380	342.622717	336.850249	5.772468
9.956221	339.864197	334.132718	5.731479
9.970061	337.124906	331.434116	5.690790
9.983902	334.404756	328.754356	5.650401
9.997742	331.703659	326.093350	5.610308
10.011582	329.021522	323.451012	5.570510
10.025423	326.358258	320.827254	5.531004
10.039263	323.713776	318.221988	5.491788
10.053103	321.087985	315.635124	5.452860
10.066944	318.480794	313.066576	5.414218
10.080784	315.892113	310.516253	5.375860
10.094624	313.321851	307.984067	5.337783
10.108465	310.769915	305.469929	5.299986
10.122305	308.236215	302.973749	5.262466
10.136146	305.720659	300.495438	5.225221
10.149986	303.223155	298.034906	5.188250
10.163826	300.743612	295.592062	5.151550
10.177667	298.281936	293.166817	5.115119
10.191507	295.838035	290.759081	5.078955
10.205347	293.411818	288.368762	5.043056
10.219188	291.003192	285.995772	5.007421
10.233028	288.612065	283.640018	4.972046
10.246868	286.238343	281.301411	4.936931
10.260709	283.881934	278.979860	4.902074
10.274549	281.542746	276.675274	4.867471
10.288390	279.220685	274.387563	4.833122
10.302230	276.915659	272.116634	4.799025
10.316070	274.627576	269.862398	4.765178
10.329911	272.356341	267.624763	4.731578
10.343751	270.101864	265.403639	4.698224
10.357591	267.864050	263.198935	4.665115
10.371432	265.642807	261.010560	4.632248
10.385272	263.438043	258.838422	4.599621
10.399112	261.249664	256.682431	4.567233
10.412953	259.077579	254.542497	4.535082
10.426793	256.921694	252.418528	4.503166
10.440633	254.781917	250.310433	4.471484
10.454474	252.658156	248.218123	4.440033
10.468314	250.550319	246.141507	4.408812
10.482155	248.458312	244.080493	4.377819
10.495995	246.382045	242.034992	4.347053
10.509835	244.321425	240.004913	4.316512
10.523676	242.276360	237.990167	4.286194
10.537516	240.246759	235.990662	4.256097
10.551356	238.232530	234.006310	4.226220
10.565197	236.233581	232.037020	4.196561
10.579037	234.249821	230.082703	4.167118
10.592877	232.281160	228.143269	4.137891
10.606718	230.327505	226.218628	4.108877
10.620558	228.388767	224.308693	4.080074
10.634399	226.464855	222.413373	4.051482
10.648239	224.555677	220.532579	4.023098
10.662079	222.661145	218.666224	3.994921
10.675920	220.781168	216.814218	3.966950
10.689760	218.915655	214.976473	3.939183
10.703600	217.064518	213.152901	3.911617
10.717441	215.227668	211.343415	3.884253
10.731281	213.405014	209.547925	3.857088
10.745121	211.596467	207.766346	3.830121
10.758962	209.801940	205.998590	3.803350
10.772802	208.021344	204.244569	3.776775
10.786643	206.254590	202.504198	3.750392
10.800483	204.501590	200.777388	3.724202
10.814323	202.762257	199.064055	3.698202
10.828164	201.036503	197.364111	3.672392
10.842004	199.324241	195.677472	3.646769
10.855844	197.625384	194.004051	3.621332
10.869685	195.939845	192.343764	3.596081
10.883525	194.267537	190.696525	3.571013
10.897365	192.608376	189.062249	3.546127
10.911206	190.962274	187.440852	3.521422
10.925046	189.329146	185.832250	3.496896
10.938887	187.708907	184.236359	3.472549
10.952727	186.101472	182.653094	3.448378
10.966567	184.506757	181.082374	3.424383
10.980408	182.924676	179.524114	3.400562
10.994248	181.355146	177.978233	3.376914
11.008088	179.798083	176.444646	3.353437
11.021929	178.253404	174.923273	3.330131
11.035769	176.721025	173.414032	3.306994
11.049609	175.200864	171.916840	3.284024
11.063450	173.692838	170.431617	3.261221
11.077290	172.196865	168.958281	3.238583
11.091131	170.712862	167.496753	3.216109
11.104971	169.240750	166.046951	3.193798
11.118811	167.780446	164.608797	3.171649
11.132652	166.331869	163.182209	3.149660
11.146492	164.894940	161.767109	3.127830
11.160332	163.469577	160.363418	3.106158
11.174173	162.055701	158.971058	3.084643
11.188013	160.653233	157.589949	3.063284
11.201853	159.262093	156.220014	3.042079
11.215694	157.882203	154.861176	3.021027
11.229534	156.513484	153.513356	3.000128
11.243374	155.155858	152.176478	2.979380
11.257215	153.809247	150.850466	2.958781
11.271055	152.473575	149.535243	2.938331
11.284896	151.148763	148.230733	2.918029
11.298736	149.834735	146.936861	2.897874
11.312576	148.531416	145.653551	2.877864
11.326417	147.238728	144.380729	2.857999
11.340257	145.956597	143.118320	2.838277
11.354097	144.684947	141.866250	2.818697
11.367938	143.423703	140.624445	2.799258
11.381778	142.172791	139.392832	2.779959
11.395618	140.932137	138.171337	2.760800
11.409459	139.701666	136.959888	2.741779
11.423299	138.481307	135.758412	2.722894
11.437140	137.270985	134.566839	2.704146
11.450980	136.070627	133.385094	2.685533
11.464820	134.880162	132.213109	2.667053
11.478661	133.699518	131.050811	2.648707
11.492501	132.528624	129.898131	2.630493
11.506341	131.367407	128.754997	2.612410
11.520182	130.215797	127.621341	2.594456
11.534022	129.073724	126.497092	2.576632
11.547862	127.941118	125.382182	2.558936
11.561703	126.817909	124.276542	2.541368
11.575543	125.704028	123.180103	2.523925
11.589384	124.599406	122.092798	2.506608
11.603224	123.503974	121.014559	2.489415
11.617064	122.417665	119.945319	2.472345
11.630905	121.340409	118.885011	2.455398
11.644745	120.272141	117.833568	2.438573
11.658585	119.212793	116.790924	2.421868
11.672426	118.162298	115.757014	2.405284
11.686266	117.120590	114.731772	2.388818
11.700106	116.087603	113.715133	2.372470
11.713947	115.063272	112.707033	2.356239
11.727787	114.047531	111.707407	2.340125
11.741628	113.040316	110.716191	2.324125
11.755468	112.041562	109.733321	2.308241
11.769308	111.051205	108.758735	2.292470
11.783149	110.069182	107.792370	2.276812
11.796989	109.095429	106.834163	2.261266
11.810829	108.129884	105.884052	2.245832
11.824670	107.172483	104.941976	2.230507
11.838510	106.223165	104.007873	2.215293
11.852350	105.281868	103.081681	2.200187
11.866191	104.348530	102.163342	2.185189
11.880031	103.423091	101.252793	2.170298
11.893872	102.505489	100.349976	2.155513
11.907712	101.595665	99.454831	2.140834
11.921552	100.693558	98.567298	2.126260
11.935393	99.799109	97.687320	2.111790
11.949233	98.912259	96.814836	2.097423
11.963073	98.032948	95.949790	2.083158
11.976914	97.161119	95.092124	2.068995
11.990754	96.296713	94.241780	2.054933
12.004594	95.439673	93.398702	2.040972
12.018435	94.589941	92.562832	2.027109
12.032275	93.747460	91.734114	2.013346
12.046115	92.912173	90.912493	1.999680
12.059956	92.084024	90.097912	1.986112
12.073796	91.262958	89.290318	1.972640
12.087637	90.448918	88.489654	1.959264
12.101477	89.641850	87.695866	1.945984
12.115317	88.841698	86.908900	1.932797
12.129158	88.048408	86.128703	1.919705
12.142998	87.261926	85.355220	1.906705
12.156838	86.482198	84.588400	1.893798
12.170679	85.709170	83.828188	1.880983
12.184519	84.942790	83.074532	1.868258
12.198359	84.183005	82.327381	1.855624
12.212200	83.429762	81.586683	1.843079
12.226040	82.683010	80.852386	1.830624
12.239881	81.942696	80.124440	1.818256
12.253721	81.208769	79.402792	1.805977
12.267561	80.481179	78.687394	1.793784
12.281402	79.759874	77.978196	1.781678
12.295242	79.044804	77.275146	1.769658
12.309082	78.335920	76.578197	1.757723
12.322923	77.633170	75.887299	1.745872
12.336763	76.936508	75.202403	1.734105
12.350603	76.245882	74.523461	1.722422
12.364444	75.561245	73.850425	1.710821
12.378284	74.882549	73.183247	1.699302
12.392125	74.209744	72.521880	1.687864
12.405965	73.542785	71.866277	1.676508
12.419805	72.881622	71.216391	1.665231
12.433646	72.226210	70.572176	1.654034
12.447486	71.576502	69.933585	1.642917
12.461326	70.932451	69.300573	1.631877
12.475167	70.294011	68.673095	1.620916
12.489007	69.661137	68.051105	1.610032
12.502847	69.033783	67.434558	1.599225
12.516688	68.411905	66.823411	1.588494
12.530528	67.795457	66.217618	1.577839
12.544369	67.184395	65.617136	1.567258
12.558209	66.578675	65.021922	1.556753
12.572049	65.978253	64.431932	1.546321
12.585890	65.383085	63.847123	1.535962
12.599730	64.793130	63.267452	1.525677
12.613570	64.208342	62.692878	1.515464
12.627411	63.628681	62.123359	1.505323
12.641251	63.054104	61.558851	1.495253
12.655091	62.484569	60.999315	1.485254
12.668932	61.920034	60.444709	1.475325
12.682772	61.360458	59.894992	1.465466
12.696612	60.805800	59.350124	1.455676
12.710453	60.256019	58.810064	1.445955
12.724293	59.711075	58.274773	1.436302
12.738134	59.170927	57.744210	1.426717
12.751974	58.635537	57.218337	1.417199
12.765814	58.104863	56.697115	1.407748
12.779655	57.578867	56.180504	1.398363
12.793495	57.057511	55.668467	1.389044
12.807335	56.540754	55.160964	1.379790
12.821176	56.028560	54.657958	1.370601
12.835016	55.520889	54.159412	1.361477
12.848856	55.017704	53.665288	1.352416
12.862697	54.518968	53.175549	1.343419
12.876537	54.024643	52.690158	1.334484
12.890378	53.534692	52.209079	1.325612
12.904218	53.049078	51.732275	1.316803
12.918058	52.567765	51.259711	1.308054
12.931899	52.090717	50.791350	1.299367
12.945739	51.617898	50.327158	1.290741
12.959579	51.149273	49.867098	1.282174
12.973420	50.684805	49.411137	1.273668
12.987260	50.224460	48.959239	1.265221
13.001100	49.768203	48.511371	1.256833
13.014941	49.316000	48.067497	1.248503
13.028781	48.867816	47.627585	1.240231
13.042622	48.423617	47.191600	1.232017
13.056462	47.983370	46.759509	1.223861
13.070302	47.547040	46.331279	1.215761
13.084143	47.114596	45.906878	1.207717
13.097983	46.686002	45.486272	1.199730
13.111823	46.261228	45.069430	1.191798
13.125664	45.840240	44.656319	1.183921
13.139504	45.423007	44.246907	1.176100
13.153344	45.009496	43.841164	1.168332
13.167185	44.599675	43.439056	1.160618
13.181025	44.193513	43.040554	1.152959
13.194866	43.790979	42.645627	1.145352
13.208706	43.392042	42.254244	1.137798
13.222546	42.996670	41.866374	1.130296
13.236387	42.604834	41.481987	1.122847
13.250227	42.216503	41.101054	1.115449
13.264067	41.831648	40.723545	1.108103
13.277908	41.450237	40.349430	1.100807
13.291748	41.072243	39.978680	1.093562
13.305588	40.697634	39.611267	1.086368
13.319429	40.326384	39.247161	1.079223
13.333269	39.958461	38.886333	1.072127
13.347110	39.593838	38.528757	1.065081
13.360950	39.232486	38.174403	1.058084
13.374790	38.874378	37.823244	1.051134
13.388631	38.519485	37.475251	1.044233
13.402471	38.167779	37.130399	1.037380
13.416311	37.819232	36.788658	1.030574
13.430152	37.473819	36.450004	1.023815
13.443992	37.131510	36.114408	1.017103
13.457832	36.792281	35.781844	1.010437
13.471673	36.456103	35.452286	1.003817
13.485513	36.122950	35.125708	0.997243
13.499353	35.792797	34.802083	0.990714
13.513194	35.465617	34.481387	0.984230
13.527034	35.141384	34.163593	0.977791
13.540875	34.820073	33.848677	0.971396
13.554715	34.501658	33.536613	0.965045
13.568555	34.186114	33.227376	0.958738
13.582396	33.873416	32.920942	0.952474
13.596236	33.563540	32.617286	0.946254
13.610076	33.256460	32.316384	0.940076
13.623917	32.952153	32.018212	0.933941
13.637757	32.650593	31.722745	0.927848
13.651597	32.351758	31.429961	0.921797
13.665438	32.055623	31.139836	0.915787
13.679278	31.762165	30.852346	0.909819
13.693119	31.471360	30.567468	0.903892
13.706959	31.183185	30.285180	0.898005
13.720799	30.897618	30.005458	0.892159
13.734640	30.614634	29.728281	0.886353
13.748480	30.334212	29.453625	0.880587
13.762320	30.056329	29.181469	0.874860
13.776161	29.780962	28.911790	0.869172
13.790001	29.508091	28.644567	0.863524
13.803841	29.237692	28.379777	0.857914
13.817682	28.969743	28.117401	0.852343
13.831522	28.704225	27.857415	0.846809
13.845363	28.441114	27.599800	0.841314
13.859203	28.180391	27.344534	0.835856
13.873043	27.922033	27.091597	0.830436
13.886884	27.666019	26.840967	0.825052
13.900724	27.412331	26.592625	0.819706
13.914564	27.160946	26.346550	0.814395
13.928405	26.911844	26.102722	0.809122
13.942245	26.665005	25.861122	0.803884
13.956085	26.420410	25.621729	0.798682
13.969926	26.178038	25.384523	0.793515
13.983766	25.937870	25.149487	0.788383
13.997607	25.699886	24.916599	0.783287
14.011447	25.464067	24.685841	0.778225
14.025287	25.230393	24.457195	0.773198
14.039128	24.998846	24.230641	0.768205
14.052968	24.769407	24.006161	0.763246
14.066808	24.542057	23.783736	0.758321
14.080649	24.316778	23.563348	0.753429
14.094489	24.093550	23.344979	0.748571
14.108329	23.872357	23.128611	0.743746
14.122170	23.653179	22.914226	0.738953
14.136010	23.435999	22.701806	0.734193
14.149851	23.220800	22.491334	0.729465
14.163691	23.007562	22.282793	0.724770
14.177531	22.796270	22.076164	0.720106
14.191372	22.586906	21.871431	0.715474
14.205212	22.379452	21.668578	0.710874
14.219052	22.173891	21.467587	0.706304
14.232893	21.970207	21.268441	0.701766
14.246733	21.768382	21.071124	0.697258
14.260573	21.568401	20.875620	0.692781
14.274414	21.370247	20.681913	0.688334
14.288254	21.173903	20.489985	0.683918
14.302094	20.979353	20.299822	0.679531
14.315935	20.786581	20.111408	0.675174
14.329775	20.595572	19.924726	0.670846
14.343616	20.406309	19.739761	0.666548
14.357456	20.218777	19.556498	0.662278
14.371296	20.032960	19.374922	0.658038
14.385137	19.848843	19.195017	0.653826
14.398977	19.666411	19.016768	0.649643
14.412817	19.485648	18.840160	0.645488
14.426658	19.306540	18.665179	0.641361
14.440498	19.129072	18.491810	0.637261
14.454338	18.953228	18.320039	0.633190
14.468179	18.778995	18.149850	0.629146
14.482019	18.606358	17.981230	0.625129
14.495860	18.435303	17.814164	0.621139
14.509700	18.265815	17.648639	0.617176
14.523540	18.097880	17.484641	0.613240
14.537381	17.931485	17.322155	0.609330
14.551221	17.766615	17.161168	0.605446
14.565061	17.603257	17.001668	0.601589
14.578902	17.441396	16.843639	0.597758
14.592742	17.281021	16.687069	0.593952
14.606582	17.122116	16.531944	0.590172
14.620423	16.964669	16.378252	0.586417
14.634263	16.808667	16.225980	0.582688
14.648104	16.654097	16.075114	0.578983
14.661944	16.500946	15.925642	0.575304
14.675784	16.349200	15.777551	0.571649
14.689625	16.198848	15.630830	0.568018
14.703465	16.049876	15.485464	0.564412
14.717305	15.902273	15.341443	0.560830
14.731146	15.756025	15.198753	0.557272
14.744986	15.611121	15.057383	0.553738
14.758826	15.467549	14.917321	0.550228
14.772667	15.325295	14.778554	0.546741
14.786507	15.184349	14.641072	0.543277
14.800348	15.044699	14.504862	0.539837
14.814188	14.906332	14.369912	0.536420
14.828028	14.769237	14.236212	0.533025
14.841869	14.633403	14.103750	0.529653
14.855709	14.498819	13.972515	0.526304
14.869549	14.365472	13.842495	0.522977
14.883390	14.233351	13.713680	0.519672
14.897230	14.102447	13.586057	0.516389
14.911070	13.972746	13.459618	0.513128
14.924911	13.844239	13.334350	0.509889
14.938751	13.716915	13.210243	0.506671
14.952591	13.590763	13.087287	0.503475
14.966432	13.465771	12.965471	0.500301
14.980272	13.341931	12.844784	0.497147
14.994113	13.219231	12.725217	0.494014
15.007953	13.097660	12.606758	0.490902
15.021793	12.977209	12.489398	0.487811
15.035634	12.857868	12.373127	0.484741
15.049474	12.739626	12.257935	0.481690
15.063314	12.622473	12.143812	0.478661
15.077155	12.506399	12.030748	0.475651
15.090995	12.391395	11.918734	0.472661
15.104835	12.277451	11.807760	0.469691
15.118676	12.164556	11.697815	0.466741
15.132516	12.052702	11.588892	0.463810
15.146357	11.941880	11.480981	0.460899
15.160197	11.832078	11.374071	0.458007
15.174037	11.723289	11.268155	0.455134
15.187878	11.615503	11.163223	0.452281
15.201718	11.508711	11.059265	0.449446
15.215558	11.402904	10.956274	0.446630
15.229399	11.298072	10.854240	0.443832
15.243239	11.194208	10.753154	0.441053
15.257079	11.091301	10.653008	0.438293
15.270920	10.989344	10.553793	0.435551
15.284760	10.888327	10.455500	0.432826
15.298601	10.788242	10.358122	0.430120
15.312441	10.689081	10.261649	0.427432
15.326281	10.590834	10.166073	0.424761
15.340122	10.493494	10.071386	0.422109
15.353962	10.397053	9.977580	0.419473
15.367802	10.301502	9.884647	0.416855
15.381643	10.206832	9.792578	0.414254
15.395483	10.113037	9.701366	0.411671
15.409323	10.020107	9.611003	0.409104
15.423164	9.928036	9.521481	0.406554
15.437004	9.836814	9.432792	0.404022
15.450845	9.746435	9.344929	0.401505
15.464685	9.656890	9.257884	0.399006
15.478525	9.568172	9.171649	0.396522
15.492366	9.480273	9.086217	0.394056
15.506206	9.393186	9.001581	0.391605
15.520046	9.306903	8.917733	0.389170
15.533887	9.221418	8.834666	0.386752
15.547727	9.136722	8.752373	0.384349
15.561567	9.052808	8.670846	0.381962
15.575408	8.969670	8.590079	0.379591
15.589248	8.887299	8.510064	0.377235
15.603089	8.805690	8.430795	0.374895
15.616929	8.724834	8.352264	0.372570
15.630769	8.644726	8.274466	0.370260
15.644610	8.565358	8.197392	0.367966
15.658450	8.486723	8.121037	0.365686
15.672290	8.408815	8.045393	0.363422
15.686131	8.331627	7.970455	0.361172
15.699971	8.255152	7.896215	0.358937
15.713811	8.179384	7.822668	0.356716
15.727652	8.104316	7.749806	0.354511
15.741492	8.029943	7.677624	0.352319
15.755332	7.956256	7.606114	0.350142
15.769173	7.883251	7.535272	0.347979
15.783013	7.810920	7.465090	0.345830
15.796854	7.739258	7.395563	0.343695
15.810694	7.668259	7.326684	0.341574
15.824534	7.597916	7.258448	0.339467
15.838375	7.528223	7.190849	0.337374
15.852215	7.459174	7.123880	0.335294
15.866055	7.390764	7.057536	0.333228
15.879896	7.322987	6.991811	0.331176
15.893736	7.255836	6.926699	0.329136
15.907576	7.189306	6.862195	0.327110
15.921417	7.123391	6.798293	0.325097
15.935257	7.058085	6.734987	0.323098
15.949098	6.993383	6.672273	0.321111
15.962938	6.929280	6.610143	0.319137
15.976778	6.865769	6.548593	0.317176
15.990619	6.802846	6.487618	0.315228
16.004459	6.740504	6.427212	0.313292
16.018299	6.678739	6.367370	0.311369
16.032140	6.617546	6.308087	0.309459
16.045980	6.556918	6.249357	0.307560
16.059820	6.496850	6.191176	0.305674
16.073661	6.437338	6.133538	0.303801
16.087501	6.378377	6.076438	0.301939
16.101342	6.319961	6.019871	0.300090
16.115182	6.262085	5.963832	0.298252
16.129022	6.204744	5.908317	0.296427
16.142863	6.147933	5.853320	0.294613
16.156703	6.091648	5.798837	0.292811
16.170543	6.035883	5.744863	0.291021
16.184384	5.980634	5.691393	0.289242
16.198224	5.925896	5.638422	0.287475
16.212064	5.871665	5.585946	0.285719
16.225905	5.817934	5.533960	0.283974
16.239745	5.764701	5.482460	0.282241
16.253586	5.711960	5.431441	0.280519
16.267426	5.659707	5.380899	0.278808
16.281266	5.607936	5.330829	0.277108
16.295107	5.556645	5.281226	0.275419
16.308947	5.505828	5.232087	0.273741
16.322787	5.455481	5.183407	0.272073
16.336628	5.405599	5.135182	0.270417
16.350468	5.356179	5.087408	0.268771
16.364308	5.307216	5.040080	0.267136
16.378149	5.258705	4.993194	0.265511
16.391989	5.210643	4.946746	0.263897
16.405830	5.163025	4.900733	0.262293
16.419670	5.115848	4.855149	0.260699
16.433510	5.069107	4.809991	0.259116
16.447351	5.022798	4.765256	0.257542
16.461191	4.976917	4.720938	0.255979
16.475031	4.931461	4.677035	0.254426
16.488872	4.886425	4.633541	0.252883
16.502712	4.841805	4.590455	0.251350
16.516552	4.797597	4.547771	0.249826
16.530393	4.753798	4.505486	0.248313
16.544233	4.710405	4.463596	0.246809
16.558073	4.667412	4.422097	0.245315
16.571914	4.624817	4.380987	0.243830
16.585754	4.582615	4.340261	0.242355
16.599595	4.540804	4.299915	0.240889
16.613435	4.499379	4.259947	0.239432
16.627275	4.458337	4.220352	0.237985
16.641116	4.417674	4.181127	0.236548
16.654956	4.377387	4.142269	0.235119
16.668796	4.337473	4.103774	0.233699
16.682637	4.297927	4.065638	0.232289
16.696477	4.258747	4.027860	0.230887
16.710317	4.219929	3.990434	0.229495
16.724158	4.181469	3.953358	0.228111
16.737998	4.143365	3.916629	0.226736
16.751839	4.105613	3.880243	0.225370
16.765679	4.068210	3.844197	0.224013
16.779519	4.031152	3.808488	0.222664
16.793360	3.994437	3.773113	0.221324
16.807200	3.958061	3.738068	0.219993
