# Z_nm	Fit_totale_conteggi	Gauss1_conteggi	Gauss2_conteggi
17.997614	337.152010	9.580795	327.571215
18.024356	336.074363	9.182506	326.891857
18.051099	335.004851	8.799348	326.205503
18.077841	333.943014	8.430811	325.512203
18.104584	332.888407	8.076400	324.812007
18.131326	331.840599	7.735634	324.104966
18.158068	330.799175	7.408044	323.391131
18.184811	329.763732	7.093177	322.670555
18.211553	328.733882	6.790593	321.943289
18.238295	327.709248	6.499862	321.209386
18.265038	326.689469	6.220570	320.468899
18.291780	325.674195	5.952314	319.721881
18.318523	324.663088	5.694703	318.968385
18.345265	323.655825	5.447358	318.208466
18.372007	322.652091	5.209912	317.442179
18.398750	321.651585	4.982008	316.669577
18.425492	320.654018	4.763302	315.890717
18.452234	319.659110	4.553458	315.105653
18.478977	318.666594	4.352153	314.314441
18.505719	317.676211	4.159073	313.517138
18.532461	316.687715	3.973915	312.713800
18.559204	315.700868	3.796385	311.904483
18.585946	314.715444	3.626198	311.089246
18.612689	313.731224	3.463078	310.268145
18.639431	312.747999	3.306760	309.441238
18.666173	311.765570	3.156987	308.608584
18.692916	310.783748	3.013508	307.770240
18.719658	309.802349	2.876084	306.926264
18.746400	308.821199	2.744482	306.076717
18.773143	307.840134	2.618477	305.221657
18.799885	306.858996	2.497853	304.361143
18.826628	305.877635	2.382399	303.495236
18.853370	304.895907	2.271913	302.623994
18.880112	303.913679	2.166200	301.747479
18.906855	302.930821	2.065071	300.865750
18.933597	301.947212	1.968343	299.978869
18.960339	300.962738	1.875843	299.086895
18.987082	299.977290	1.787400	298.189890
19.013824	298.990766	1.702850	297.287916
19.040566	298.003071	1.622037	296.381033
19.067309	297.014113	1.544809	295.469304
19.094051	296.023809	1.471020	294.552790
19.120794	295.032080	1.400528	293.631553
19.147536	294.038853	1.333197	292.705655
19.174278	293.044058	1.268898	291.775159
19.201021	292.047632	1.207505	290.840127
19.227763	291.049517	1.148895	289.900622
19.254505	290.049660	1.092953	288.956707
19.281248	289.048010	1.039567	288.008444
19.307990	288.044524	0.988628	287.055896
19.334733	287.039160	0.940032	286.099128
19.361475	286.031881	0.893680	285.138201
19.388217	285.022656	0.849477	284.173180
19.414960	284.011456	0.807328	283.204127
19.441702	282.998254	0.767147	282.231107
19.468444	281.983031	0.728847	281.254184
19.495187	280.965767	0.692347	280.273420
19.521929	279.946449	0.657569	279.288880
19.548671	278.925064	0.624436	278.300628
19.575414	277.901604	0.592877	277.308728
19.602156	276.876064	0.562821	276.313243
19.628899	275.848440	0.534202	275.314238
19.655641	274.818734	0.506957	274.311777
19.682383	273.786947	0.481023	273.305924
19.709126	272.753085	0.456342	272.296743
19.735868	271.717155	0.432857	271.284299
19.762610	270.679169	0.410514	270.268655
19.789353	269.639137	0.389261	269.249876
19.816095	268.597075	0.369048	268.228027
19.842838	267.552999	0.349829	267.203170
19.869580	266.506928	0.331557	266.175371
19.896322	265.458881	0.314188	265.144694
19.923065	264.408883	0.297680	264.111202
19.949807	263.356955	0.281995	263.074961
19.976549	262.303125	0.267092	262.036033
20.003292	261.247420	0.252936	260.994484
20.030034	260.189868	0.239492	259.950376
20.056776	259.130500	0.226725	258.903775
20.083519	258.069347	0.214604	257.854743
20.110261	257.006444	0.203099	256.803345
20.137004	255.941823	0.192179	255.749644
20.163746	254.875521	0.181816	254.693705
20.190488	253.807574	0.171985	253.635590
20.217231	252.738021	0.162658	252.575363
20.243973	251.666900	0.153813	251.513087
20.270715	250.594250	0.145425	250.448826
20.297458	249.520114	0.137472	249.382642
20.324200	248.444532	0.129933	248.314599
20.350943	247.367547	0.122787	247.244760
20.377685	246.289203	0.116016	246.173187
20.404427	245.209544	0.109600	245.099943
20.431170	244.128614	0.103523	244.025091
20.457912	243.046458	0.097766	242.948692
20.484654	241.963124	0.092315	241.870809
20.511397	240.878658	0.087153	240.791505
20.538139	239.793106	0.082267	239.710840
20.564881	238.706518	0.077642	238.628876
20.591624	237.618940	0.073265	237.545675
20.618366	236.530423	0.069124	236.461299
20.645109	235.441014	0.065206	235.375807
20.671851	234.350763	0.061501	234.289263
20.698593	233.259721	0.057996	233.201725
20.725336	232.167937	0.054682	232.113254
20.752078	231.075461	0.051550	231.023912
20.778820	229.982346	0.048589	229.933757
20.805563	228.888640	0.045790	228.842850
20.832305	227.794397	0.043146	227.751251
20.859048	226.699666	0.040648	226.659018
20.885790	225.604500	0.038288	225.566212
20.912532	224.508950	0.036059	224.472891
20.939275	223.413068	0.033955	223.379113
20.966017	222.316906	0.031968	222.284937
20.992759	221.220515	0.030093	221.190422
21.019502	220.123948	0.028323	220.095625
21.046244	219.027257	0.026653	219.000604
21.072986	217.930494	0.025077	217.905417
21.099729	216.833710	0.023591	216.810119
21.126471	215.736958	0.022189	215.714770
21.153214	214.640291	0.020867	214.619424
21.179956	213.543759	0.019620	213.524138
21.206698	212.447414	0.018446	212.428968
21.233441	211.351309	0.017338	211.333971
21.260183	210.255495	0.016295	210.239200
21.286925	209.160024	0.015311	209.144712
21.313668	208.064947	0.014385	208.050561
21.340410	206.970315	0.013513	206.956802
21.367153	205.876180	0.012691	205.863489
21.393895	204.782592	0.011918	204.770675
21.420637	203.689603	0.011190	203.678414
21.447380	202.597264	0.010504	202.586759
21.474122	201.505623	0.009859	201.495764
21.500864	200.414733	0.009252	200.405480
21.527607	199.324642	0.008681	199.315961
21.554349	198.235401	0.008144	198.227256
21.581091	197.147059	0.007639	197.139420
21.607834	196.059665	0.007164	196.052501
21.634576	194.973269	0.006718	194.966551
21.661319	193.887920	0.006298	193.881622
21.688061	192.803665	0.005904	192.797761
21.714803	191.720553	0.005533	191.715020
21.741546	190.638633	0.005185	190.633448
21.768288	189.557951	0.004858	189.553094
21.795030	188.478556	0.004551	188.474005
21.821773	187.400494	0.004262	187.396232
21.848515	186.323812	0.003991	186.319820
21.875258	185.248556	0.003737	185.244819
21.902000	184.174773	0.003499	184.171275
21.928742	183.102509	0.003275	183.099234
21.955485	182.031808	0.003065	182.028743
21.982227	180.962716	0.002868	180.959849
22.008969	179.895278	0.002683	179.892595
22.035712	178.829539	0.002510	178.827029
22.062454	177.765541	0.002347	177.763194
22.089196	176.703330	0.002195	176.701135
22.115939	175.642947	0.002052	175.640895
22.142681	174.584437	0.001918	174.582519
22.169424	173.527842	0.001793	173.526049
22.196166	172.473204	0.001675	172.471529
22.222908	171.420565	0.001565	171.419000
22.249651	170.369967	0.001462	170.368504
22.276393	169.321450	0.001366	169.320084
22.303135	168.275055	0.001276	168.273779
22.329878	167.230822	0.001191	167.229631
22.356620	166.188792	0.001112	166.187680
22.383363	165.149004	0.001038	165.147966
22.410105	164.111497	0.000969	164.110528
22.436847	163.076309	0.000904	163.075406
22.463590	162.043480	0.000843	162.042637
22.490332	161.013046	0.000787	161.012260
22.517074	159.985046	0.000734	159.984312
22.543817	158.959516	0.000684	158.958832
22.570559	157.936493	0.000638	157.935855
22.597302	156.916014	0.000595	156.915419
22.624044	155.898113	0.000554	155.897559
22.650786	154.882827	0.000517	154.882311
22.677529	153.870191	0.000481	153.869709
22.704271	152.860238	0.000448	152.859789
22.731013	151.853003	0.000418	151.852586
22.757756	150.848521	0.000389	150.848132
22.784498	149.846823	0.000362	149.846461
22.811240	148.847943	0.000337	148.847606
22.837983	147.851914	0.000314	147.851600
22.864725	146.858766	0.000292	146.858474
22.891468	145.868533	0.000272	145.868261
22.918210	144.881245	0.000253	144.880992
22.944952	143.896932	0.000235	143.896697
22.971695	142.915625	0.000219	142.915406
22.998437	141.937354	0.000204	141.937151
23.025179	140.962148	0.000189	140.961959
23.051922	139.990037	0.000176	139.989861
23.078664	139.021048	0.000164	139.020884
23.105407	138.055209	0.000152	138.055057
23.132149	137.092549	0.000141	137.092408
23.158891	136.133095	0.000131	136.132964
23.185634	135.176873	0.000122	135.176751
23.212376	134.223910	0.000113	134.223796
23.239118	133.274231	0.000105	133.274126
23.265861	132.327862	0.000098	132.327765
23.292603	131.384829	0.000091	131.384739
23.319345	130.445156	0.000084	130.445072
23.346088	129.508866	0.000078	129.508788
23.372830	128.575985	0.000072	128.575912
23.399573	127.646534	0.000067	127.646467
23.426315	126.720538	0.000062	126.720476
23.453057	125.798018	0.000058	125.797960
23.479800	124.878996	0.000054	124.878943
23.506542	123.963495	0.000050	123.963445
23.533284	123.051535	0.000046	123.051489
23.560027	122.143137	0.000043	122.143094
23.586769	121.238321	0.000040	121.238282
23.613512	120.337108	0.000037	120.337071
23.640254	119.439516	0.000034	119.439482
23.666996	118.545565	0.000031	118.545534
23.693739	117.655274	0.000029	117.655245
23.720481	116.768660	0.000027	116.768633
23.747223	115.885742	0.000025	115.885717
23.773966	115.006536	0.000023	115.006513
23.800708	114.131060	0.000021	114.131039
23.827450	113.259331	0.000020	113.259311
23.854193	112.391364	0.000018	112.391346
23.880935	111.527175	0.000017	111.527158
23.907678	110.666780	0.000016	110.666764
23.934420	109.810193	0.000014	109.810178
23.961162	108.957428	0.000013	108.957415
23.987905	108.108501	0.000012	108.108489
24.014647	107.263424	0.000011	107.263413
24.041389	106.422211	0.000011	106.422201
24.068132	105.584875	0.000010	105.584866
24.094874	104.751428	0.000009	104.751419
24.121617	103.921883	0.000008	103.921874
24.148359	103.096250	0.000008	103.096242
24.175101	102.274542	0.000007	102.274535
24.201844	101.456768	0.000007	101.456762
24.228586	100.642941	0.000006	100.642935
24.255328	99.833069	0.000006	99.833063
24.282071	99.027163	0.000005	99.027157
24.308813	98.225231	0.000005	98.225226
24.335555	97.427283	0.000004	97.427279
24.362298	96.633328	0.000004	96.633324
24.389040	95.843373	0.000004	95.843370
24.415783	95.057427	0.000003	95.057424
24.442525	94.275497	0.000003	94.275494
24.469267	93.497589	0.000003	93.497586
24.496010	92.723712	0.000003	92.723709
24.522752	91.953870	0.000002	91.953868
24.549494	91.188071	0.000002	91.188068
24.576237	90.426319	0.000002	90.426317
24.602979	89.668620	0.000002	89.668618
24.629722	88.914979	0.000002	88.914977
24.656464	88.165401	0.000002	88.165399
24.683206	87.419889	0.000002	87.419888
24.709949	86.678448	0.000001	86.678447
24.736691	85.941081	0.000001	85.941080
24.763433	85.207791	0.000001	85.207790
24.790176	84.478581	0.000001	84.478580
24.816918	83.753454	0.000001	83.753453
24.843660	83.032412	0.000001	83.032411
24.870403	82.315456	0.000001	82.315455
24.897145	81.602588	0.000001	81.602587
24.923888	80.893810	0.000001	80.893809
24.950630	80.189121	0.000001	80.189121
24.977372	79.488523	0.000001	79.488523
25.004115	78.792016	0.000001	78.792016
25.030857	78.099600	0.000001	78.099600
25.057599	77.411274	0.000000	77.411274
25.084342	76.727038	0.000000	76.727037
25.111084	76.046890	0.000000	76.046890
25.137827	75.370829	0.000000	75.370829
25.164569	74.698854	0.000000	74.698854
25.191311	74.030962	0.000000	74.030962
25.218054	73.367152	0.000000	73.367152
25.244796	72.707420	0.000000	72.707420
25.271538	72.051765	0.000000	72.051765
25.298281	71.400182	0.000000	71.400182
25.325023	70.752669	0.000000	70.752668
25.351765	70.109221	0.000000	70.109221
25.378508	69.469835	0.000000	69.469835
25.405250	68.834506	0.000000	68.834506
25.431993	68.203231	0.000000	68.203231
25.458735	67.576004	0.000000	67.576004
25.485477	66.952820	0.000000	66.952819
25.512220	66.333673	0.000000	66.333673
25.538962	65.718559	0.000000	65.718559
25.565704	65.107471	0.000000	65.107471
25.592447	64.500404	0.000000	64.500404
25.619189	63.897351	0.000000	63.897351
25.645932	63.298305	0.000000	63.298305
25.672674	62.703259	0.000000	62.703259
25.699416	62.112207	0.000000	62.112207
25.726159	61.525141	0.000000	61.525141
25.752901	60.942053	0.000000	60.942053
25.779643	60.362937	0.000000	60.362937
25.806386	59.787783	0.000000	59.787782
25.833128	59.216583	0.000000	59.216583
25.859870	58.649329	0.000000	58.649329
25.886613	58.086013	0.000000	58.086013
25.913355	57.526625	0.000000	57.526624
25.940098	56.971156	0.000000	56.971156
25.966840	56.419596	0.000000	56.419596
25.993582	55.871937	0.000000	55.871937
26.020325	55.328169	0.000000	55.328169
26.047067	54.788281	0.000000	54.788281
26.073809	54.252263	0.000000	54.252263
26.100552	53.720106	0.000000	53.720106
26.127294	53.191797	0.000000	53.191797
26.154037	52.667327	0.000000	52.667327
26.180779	52.146685	0.000000	52.146685
26.207521	51.629860	0.000000	51.629860
26.234264	51.116839	0.000000	51.116839
26.261006	50.607612	0.000000	50.607612
26.287748	50.102168	0.000000	50.102168
26.314491	49.600493	0.000000	49.600493
26.341233	49.102576	0.000000	49.102576
26.367975	48.608405	0.000000	48.608405
26.394718	48.117968	0.000000	48.117968
26.421460	47.631252	0.000000	47.631252
26.448203	47.148244	0.000000	47.148244
26.474945	46.668932	0.000000	46.668932
26.501687	46.193302	0.000000	46.193302
26.528430	45.721342	0.000000	45.721342
26.555172	45.253037	0.000000	45.253037
26.581914	44.788375	0.000000	44.788375
26.608657	44.327343	0.000000	44.327343
26.635399	43.869925	0.000000	43.869925
26.662142	43.416109	0.000000	43.416109
26.688884	42.965881	0.000000	42.965881
26.715626	42.519226	0.000000	42.519226
26.742369	42.076129	0.000000	42.076129
26.769111	41.636578	0.000000	41.636578
26.795853	41.200557	0.000000	41.200557
26.822596	40.768051	0.000000	40.768051
26.849338	40.339047	0.000000	40.339047
26.876080	39.913528	0.000000	39.913528
26.902823	39.491481	0.000000	39.491481
26.929565	39.072889	0.000000	39.072889
26.956308	38.657738	0.000000	38.657738
26.983050	38.246013	0.000000	38.246013
27.009792	37.837698	0.000000	37.837698
27.036535	37.432777	0.000000	37.432777
27.063277	37.031236	0.000000	37.031236
27.090019	36.633058	0.000000	36.633058
27.116762	36.238228	0.000000	36.238228
27.143504	35.846730	0.000000	35.846730
27.170247	35.458547	0.000000	35.458547
27.196989	35.073665	0.000000	35.073665
27.223731	34.692066	0.000000	34.692066
27.250474	34.313735	0.000000	34.313735
27.277216	33.938655	0.000000	33.938655
27.303958	33.566811	0.000000	33.566811
27.330701	33.198185	0.000000	33.198185
27.357443	32.832761	0.000000	32.832761
27.384185	32.470523	0.000000	32.470523
27.410928	32.111454	0.000000	32.111454
27.437670	31.755537	0.000000	31.755537
27.464413	31.402757	0.000000	31.402757
27.491155	31.053095	0.000000	31.053095
27.517897	30.706535	0.000000	30.706535
27.544640	30.363061	0.000000	30.363061
27.571382	30.022656	0.000000	30.022656
27.598124	29.685301	0.000000	29.685301
27.624867	29.350982	0.000000	29.350982
27.651609	29.019679	0.000000	29.019679
27.678352	28.691377	0.000000	28.691377
27.705094	28.366058	0.000000	28.366058
27.731836	28.043706	0.000000	28.043706
27.758579	27.724302	0.000000	27.724302
27.785321	27.407830	0.000000	27.407830
27.812063	27.094272	0.000000	27.094272
27.838806	26.783611	0.000000	26.783611
27.865548	26.475830	0.000000	26.475830
27.892290	26.170912	0.000000	26.170912
27.919033	25.868839	0.000000	25.868839
27.945775	25.569594	0.000000	25.569594
27.972518	25.273159	0.000000	25.273159
27.999260	24.979517	0.000000	24.979517
28.026002	24.688650	0.000000	24.688650
28.052745	24.400542	0.000000	24.400542
28.079487	24.115175	0.000000	24.115175
28.106229	23.832531	0.000000	23.832531
28.132972	23.552593	0.000000	23.552593
28.159714	23.275343	0.000000	23.275343
28.186457	23.000764	0.000000	23.000764
28.213199	22.728839	0.000000	22.728839
28.239941	22.459550	0.000000	22.459550
28.266684	22.192880	0.000000	22.192880
28.293426	21.928811	0.000000	21.928811
28.320168	21.667326	0.000000	21.667326
28.346911	21.408407	0.000000	21.408407
28.373653	21.152037	0.000000	21.152037
28.400395	20.898199	0.000000	20.898199
28.427138	20.646875	0.000000	20.646875
28.453880	20.398048	0.000000	20.398048
28.480623	20.151700	0.000000	20.151700
28.507365	19.907815	0.000000	19.907815
28.534107	19.666374	0.000000	19.666374
28.560850	19.427361	0.000000	19.427361
28.587592	19.190759	0.000000	19.190759
28.614334	18.956549	0.000000	18.956549
28.641077	18.724716	0.000000	18.724716
28.667819	18.495241	0.000000	18.495241
28.694562	18.268107	0.000000	18.268107
28.721304	18.043299	0.000000	18.043299
28.748046	17.820797	0.000000	17.820797
28.774789	17.600586	0.000000	17.600586
28.801531	17.382648	0.000000	17.382648
28.828273	17.166966	0.000000	17.166966
28.855016	16.953524	0.000000	16.953524
28.881758	16.742304	0.000000	16.742304
28.908501	16.533289	0.000000	16.533289
28.935243	16.326464	0.000000	16.326464
28.961985	16.121810	0.000000	16.121810
28.988728	15.919311	0.000000	15.919311
29.015470	15.718951	0.000000	15.718951
29.042212	15.520713	0.000000	15.520713
29.068955	15.324580	0.000000	15.324580
29.095697	15.130535	0.000000	15.130535
29.122439	14.938563	0.000000	14.938563
29.149182	14.748646	0.000000	14.748646
29.175924	14.560769	0.000000	14.560769
29.202667	14.374914	0.000000	14.374914
29.229409	14.191066	0.000000	14.191066
29.256151	14.009209	0.000000	14.009209
29.282894	13.829326	0.000000	13.829326
29.309636	13.651400	0.000000	13.651400
29.336378	13.475417	0.000000	13.475417
29.363121	13.301359	0.000000	13.301359
29.389863	13.129212	0.000000	13.129212
29.416606	12.958958	0.000000	12.958958
29.443348	12.790583	0.000000	12.790583
29.470090	12.624070	0.000000	12.624070
29.496833	12.459404	0.000000	12.459404
29.523575	12.296569	0.000000	12.296569
29.550317	12.135549	0.000000	12.135549
29.577060	11.976330	0.000000	11.976330
29.603802	11.818894	0.000000	11.818894
29.630544	11.663228	0.000000	11.663228
29.657287	11.509316	0.000000	11.509316
29.684029	11.357142	0.000000	11.357142
29.710772	11.206691	0.000000	11.206691
29.737514	11.057948	0.000000	11.057948
29.764256	10.910899	0.000000	10.910899
29.790999	10.765527	0.000000	10.765527
29.817741	10.621819	0.000000	10.621819
29.844483	10.479759	0.000000	10.479759
29.871226	10.339332	0.000000	10.339332
29.897968	10.200525	0.000000	10.200525
29.924711	10.063321	0.000000	10.063321
29.951453	9.927708	0.000000	9.927708
29.978195	9.793669	0.000000	9.793669
30.004938	9.661192	0.000000	9.661192
30.031680	9.530260	0.000000	9.530260
30.058422	9.400861	0.000000	9.400861
30.085165	9.272980	0.000000	9.272980
30.111907	9.146603	0.000000	9.146603
30.138649	9.021716	0.000000	9.021716
30.165392	8.898304	0.000000	8.898304
30.192134	8.776355	0.000000	8.776355
30.218877	8.655854	0.000000	8.655854
30.245619	8.536788	0.000000	8.536788
30.272361	8.419142	0.000000	8.419142
30.299104	8.302904	0.000000	8.302904
30.325846	8.188059	0.000000	8.188059
30.352588	8.074596	0.000000	8.074596
30.379331	7.962499	0.000000	7.962499
30.406073	7.851756	0.000000	7.851756
30.432816	7.742354	0.000000	7.742354
30.459558	7.634279	0.000000	7.634279
30.486300	7.527519	0.000000	7.527519
30.513043	7.422061	0.000000	7.422061
30.539785	7.317892	0.000000	7.317892
30.566527	7.214999	0.000000	7.214999
30.593270	7.113369	0.000000	7.113369
30.620012	7.012990	0.000000	7.012990
30.646754	6.913850	0.000000	6.913850
30.673497	6.815935	0.000000	6.815935
30.700239	6.719234	0.000000	6.719234
30.726982	6.623734	0.000000	6.623734
30.753724	6.529423	0.000000	6.529423
30.780466	6.436290	0.000000	6.436290
30.807209	6.344321	0.000000	6.344321
30.833951	6.253505	0.000000	6.253505
30.860693	6.163831	0.000000	6.163831
30.887436	6.075285	0.000000	6.075285
30.914178	5.987858	0.000000	5.987858
30.940921	5.901536	0.000000	5.901536
30.967663	5.816310	0.000000	5.816310
30.994405	5.732166	0.000000	5.732166
31.021148	5.649094	0.000000	5.649094
31.047890	5.567082	0.000000	5.567082
31.074632	5.486120	0.000000	5.486120
31.101375	5.406196	0.000000	5.406196
31.128117	5.327299	0.000000	5.327299
31.154859	5.249418	0.000000	5.249418
31.181602	5.172542	0.000000	5.172542
31.208344	5.096661	0.000000	5.096661
31.235087	5.021764	0.000000	5.021764
31.261829	4.947839	0.000000	4.947839
31.288571	4.874878	0.000000	4.874878
31.315314	4.802868	0.000000	4.802868
31.342056	4.731801	0.000000	4.731801
31.368798	4.661665	0.000000	4.661665
31.395541	4.592450	0.000000	4.592450
31.422283	4.524146	0.000000	4.524146
31.449026	4.456743	0.000000	4.456743
31.475768	4.390231	0.000000	4.390231
31.502510	4.324601	0.000000	4.324601
31.529253	4.259842	0.000000	4.259842
31.555995	4.195944	0.000000	4.195944
31.582737	4.132899	0.000000	4.132899
31.609480	4.070695	0.000000	4.070695
31.636222	4.009325	0.000000	4.009325
31.662964	3.948778	0.000000	3.948778
31.689707	3.889046	0.000000	3.889046
31.716449	3.830118	0.000000	3.830118
31.743192	3.771986	0.000000	3.771986
31.769934	3.714640	0.000000	3.714640
31.796676	3.658073	0.000000	3.658073
31.823419	3.602273	0.000000	3.602273
31.850161	3.547234	0.000000	3.547234
31.876903	3.492945	0.000000	3.492945
31.903646	3.439399	0.000000	3.439399
31.930388	3.386586	0.000000	3.386586
31.957131	3.334498	0.000000	3.334498
31.983873	3.283127	0.000000	3.283127
32.010615	3.232464	0.000000	3.232464
32.037358	3.182501	0.000000	3.182501
32.064100	3.133229	0.000000	3.133229
