# Z_nm	Fit_totale_conteggi	LogN1_conteggi	LogN2_conteggi
18.107781	356.683865	4.219461	352.464404
18.134517	354.610306	4.072950	350.537356
18.161254	352.549499	3.931333	348.618166
18.187990	350.501292	3.794455	346.706838
18.214726	348.465536	3.662165	344.803371
18.241462	346.442084	3.534316	342.907768
18.268198	344.430797	3.410767	341.020030
18.294935	342.431535	3.291380	339.140155
18.321671	340.444166	3.176021	337.268145
18.348407	338.468558	3.064561	335.403998
18.375143	336.504585	2.956874	333.547712
18.401880	334.552123	2.852838	331.699285
18.428616	332.611051	2.752335	329.858716
18.455352	330.681252	2.655251	328.026001
18.482088	328.762611	2.561474	326.201137
18.508825	326.855017	2.470897	324.384120
18.535561	324.958360	2.383415	322.574946
18.562297	323.072536	2.298927	320.773610
18.589033	321.197441	2.217335	318.980107
18.615770	319.332974	2.138543	317.194431
18.642506	317.479037	2.062461	315.416576
18.669242	315.635534	1.988998	313.646536
18.695978	313.802373	1.918068	311.884304
18.722715	311.979461	1.849588	310.129873
18.749451	310.166710	1.783476	308.383234
18.776187	308.364033	1.719653	306.644380
18.802923	306.571346	1.658043	304.913303
18.829660	304.788566	1.598573	303.189993
18.856396	303.015613	1.541172	301.474441
18.883132	301.252407	1.485769	299.766638
18.909868	299.498872	1.432299	298.066573
18.936605	297.754932	1.380696	296.374236
18.963341	296.020514	1.330897	294.689617
18.990077	294.295547	1.282842	293.012704
19.016813	292.579959	1.236473	291.343487
19.043550	290.873683	1.191731	289.681953
19.070286	289.176652	1.148562	288.028090
19.097022	287.488799	1.106913	286.381886
19.123758	285.810060	1.066732	284.743328
19.150495	284.140372	1.027969	283.112403
19.177231	282.479674	0.990575	281.489099
19.203967	280.827906	0.954505	279.873400
19.230703	279.185008	0.919713	278.265294
19.257439	277.550922	0.886155	276.664766
19.284176	275.925591	0.853789	275.071802
19.310912	274.308961	0.822574	273.486387
19.337648	272.700975	0.792470	271.908506
19.364384	271.101582	0.763439	270.338143
19.391121	269.510727	0.735444	268.775283
19.417857	267.928360	0.708450	267.219910
19.444593	266.354429	0.682421	265.672008
19.471329	264.788886	0.657325	264.131561
19.498066	263.231681	0.633128	262.598553
19.524802	261.682765	0.609800	261.072965
19.551538	260.142092	0.587311	259.554782
19.578274	258.609616	0.565630	258.043985
19.605011	257.085289	0.544731	256.540558
19.631747	255.569068	0.524585	255.044483
19.658483	254.060909	0.505167	253.555742
19.685219	252.560766	0.486451	252.074316
19.711956	251.068598	0.468411	250.600187
19.738692	249.584363	0.451025	249.133337
19.765428	248.108017	0.434270	247.673747
19.792164	246.639521	0.418123	246.221398
19.818901	245.178833	0.402562	244.776271
19.845637	243.725914	0.387568	243.338346
19.872373	242.280724	0.373120	241.907604
19.899109	240.843223	0.359198	240.484025
19.925846	239.413374	0.345785	239.067590
19.952582	237.991139	0.332861	237.658278
19.979318	236.576479	0.320410	236.256069
20.006054	235.169357	0.308415	234.860943
20.032791	233.769738	0.296859	233.472879
20.059527	232.377584	0.285727	232.091857
20.086263	230.992859	0.275004	230.717855
20.112999	229.615528	0.264675	229.350853
20.139736	228.245556	0.254725	227.990830
20.166472	226.882907	0.245142	226.637765
20.193208	225.527548	0.235913	225.291635
20.219944	224.179444	0.227024	223.952420
20.246680	222.838561	0.218463	222.620098
20.273417	221.504866	0.210218	221.294647
20.300153	220.178324	0.202279	219.976046
20.326889	218.858905	0.194633	218.664272
20.353625	217.546573	0.187271	217.359302
20.380362	216.241298	0.180182	216.061116
20.407098	214.943046	0.173356	214.769690
20.433834	213.651787	0.166784	213.485003
20.460570	212.367487	0.160456	212.207031
20.487307	211.090116	0.154364	210.935752
20.514043	209.819643	0.148499	209.671144
20.540779	208.556035	0.142853	208.413182
20.567515	207.299263	0.137417	207.161846
20.594252	206.049296	0.132185	205.917111
20.620988	204.806102	0.127148	204.678954
20.647724	203.569653	0.122300	203.447353
20.674460	202.339917	0.117633	202.222284
20.701197	201.116865	0.113142	201.003723
20.727933	199.900467	0.108818	199.791648
20.754669	198.690693	0.104658	198.586035
20.781405	197.487514	0.100653	197.386861
20.808142	196.290900	0.096799	196.194101
20.834878	195.100823	0.093090	195.007733
20.861614	193.917253	0.089521	193.827732
20.888350	192.740161	0.086087	192.654075
20.915087	191.569519	0.082782	191.486737
20.941823	190.405298	0.079602	190.325697
20.968559	189.247470	0.076542	189.170928
20.995295	188.096005	0.073598	188.022408
21.022032	186.950877	0.070765	186.880112
21.048768	185.812055	0.068039	185.744016
21.075504	184.679514	0.065417	184.614096
21.102240	183.553224	0.062895	183.490329
21.128977	182.433158	0.060468	182.372690
21.155713	181.319288	0.058133	181.261155
21.182449	180.211586	0.055887	180.155699
21.209185	179.110025	0.053727	179.056299
21.235921	178.014578	0.051648	177.962930
21.262658	176.925217	0.049649	176.875567
21.289394	175.841915	0.047727	175.794188
21.316130	174.764644	0.045877	174.718767
21.342866	173.693378	0.044098	173.649280
21.369603	172.628090	0.042388	172.585702
21.396339	171.568752	0.040742	171.528010
21.423075	170.515339	0.039160	170.476179
21.449811	169.467823	0.037638	169.430185
21.476548	168.426177	0.036174	168.390002
21.503284	167.390375	0.034767	167.355608
21.530020	166.360391	0.033413	166.326977
21.556756	165.336197	0.032112	165.304085
21.583493	164.317769	0.030860	164.286908
21.610229	163.305078	0.029657	163.275421
21.636965	162.298100	0.028500	162.269600
21.663701	161.296809	0.027388	161.269421
21.690438	160.301177	0.026318	160.274859
21.717174	159.311179	0.025289	159.285890
21.743910	158.326789	0.024301	158.302489
21.770646	157.347982	0.023350	157.324632
21.797383	156.374731	0.022436	156.352295
21.824119	155.407011	0.021558	155.385454
21.850855	154.444796	0.020713	154.424083
21.877591	153.488061	0.019901	153.468160
21.904328	152.536780	0.019120	152.517659
21.931064	151.590927	0.018370	151.572557
21.957800	150.650478	0.017649	150.632829
21.984536	149.715407	0.016956	149.698451
22.011273	148.785689	0.016289	148.769399
22.038009	147.861298	0.015649	147.845649
22.064745	146.942210	0.015033	146.927176
22.091481	146.028399	0.014442	146.013957
22.118218	145.119840	0.013873	145.105967
22.144954	144.216509	0.013327	144.203183
22.171690	143.318381	0.012801	143.305580
22.198426	142.425431	0.012297	142.413134
22.225162	141.537634	0.011812	141.525822
22.251899	140.654965	0.011345	140.643620
22.278635	139.777401	0.010897	139.766504
22.305371	138.904916	0.010467	138.894449
22.332107	138.037486	0.010053	138.027433
22.358844	137.175087	0.009656	137.165431
22.385580	136.317694	0.009274	136.308420
22.412316	135.465283	0.008907	135.456376
22.439052	134.617830	0.008554	134.609276
22.465789	133.775311	0.008215	133.767095
22.492525	132.937701	0.007890	132.929811
22.519261	132.104977	0.007577	132.097400
22.545997	131.277115	0.007277	131.269838
22.572734	130.454091	0.006988	130.447103
22.599470	129.635881	0.006711	129.629170
22.626206	128.822461	0.006444	128.816017
22.652942	128.013808	0.006188	128.007620
22.679679	127.209898	0.005942	127.203956
22.706415	126.410708	0.005706	126.405002
22.733151	125.616214	0.005479	125.610735
22.759887	124.826393	0.005261	124.821132
22.786624	124.041221	0.005051	124.036170
22.813360	123.260675	0.004850	123.255825
22.840096	122.484733	0.004657	122.480076
22.866832	121.713370	0.004471	121.708899
22.893569	120.946565	0.004293	120.942271
22.920305	120.184293	0.004122	120.180171
22.947041	119.426532	0.003958	119.422574
22.973777	118.673259	0.003800	118.669460
23.000514	117.924452	0.003648	117.920804
23.027250	117.180087	0.003502	117.176585
23.053986	116.440143	0.003362	116.436781
23.080722	115.704596	0.003228	115.701368
23.107459	114.973424	0.003099	114.970325
23.134195	114.246604	0.002975	114.243629
23.160931	113.524115	0.002856	113.521259
23.187667	112.805934	0.002741	112.803193
23.214403	112.092039	0.002632	112.089407
23.241140	111.382407	0.002526	111.379881
23.267876	110.677017	0.002425	110.674592
23.294612	109.975846	0.002328	109.973519
23.321348	109.278874	0.002234	109.276639
23.348085	108.586077	0.002145	108.583932
23.374821	107.897434	0.002059	107.895375
23.401557	107.212924	0.001976	107.210948
23.428293	106.532524	0.001897	106.530628
23.455030	105.856214	0.001820	105.854394
23.481766	105.183972	0.001747	105.182225
23.508502	104.515776	0.001677	104.514099
23.535238	103.851605	0.001610	103.849996
23.561975	103.191438	0.001545	103.189894
23.588711	102.535254	0.001483	102.533771
23.615447	101.883032	0.001423	101.881608
23.642183	101.234749	0.001366	101.233384
23.668920	100.590387	0.001311	100.589076
23.695656	99.949923	0.001258	99.948665
23.722392	99.313338	0.001207	99.312130
23.749128	98.680609	0.001159	98.679451
23.775865	98.051717	0.001112	98.050605
23.802601	97.426641	0.001067	97.425574
23.829337	96.805361	0.001024	96.804337
23.856073	96.187856	0.000983	96.186873
23.882810	95.574106	0.000943	95.573163
23.909546	94.964090	0.000905	94.963185
23.936282	94.357788	0.000868	94.356920
23.963018	93.755181	0.000833	93.754348
23.989755	93.156248	0.000800	93.155449
24.016491	92.560970	0.000767	92.560202
24.043227	91.969325	0.000736	91.968589
24.069963	91.381296	0.000706	91.380589
24.096700	90.796861	0.000678	90.796183
24.123436	90.216001	0.000650	90.215351
24.150172	89.638697	0.000624	89.638073
24.176908	89.064929	0.000599	89.064330
24.203644	88.494678	0.000575	88.494104
24.230381	87.927924	0.000551	87.927373
24.257117	87.364649	0.000529	87.364120
24.283853	86.804832	0.000507	86.804325
24.310589	86.248456	0.000487	86.247969
24.337326	85.695500	0.000467	85.695033
24.364062	85.145946	0.000448	85.145498
24.390798	84.599775	0.000430	84.599345
24.417534	84.056969	0.000413	84.056556
24.444271	83.517508	0.000396	83.517112
24.471007	82.981374	0.000380	82.980994
24.497743	82.448548	0.000364	82.448183
24.524479	81.919012	0.000350	81.918662
24.551216	81.392748	0.000335	81.392412
24.577952	80.869736	0.000322	80.869415
24.604688	80.349960	0.000309	80.349651
24.631424	79.833400	0.000296	79.833104
24.658161	79.320039	0.000284	79.319755
24.684897	78.809859	0.000272	78.809587
24.711633	78.302841	0.000261	78.302580
24.738369	77.798969	0.000251	77.798718
24.765106	77.298223	0.000241	77.297983
24.791842	76.800587	0.000231	76.800356
24.818578	76.306042	0.000221	76.305821
24.845314	75.814572	0.000212	75.814360
24.872051	75.326158	0.000204	75.325955
24.898787	74.840784	0.000195	74.840589
24.925523	74.358432	0.000187	74.358245
24.952259	73.879085	0.000180	73.878905
24.978996	73.402725	0.000172	73.402553
25.005732	72.929336	0.000165	72.929171
25.032468	72.458900	0.000159	72.458742
25.059204	71.991402	0.000152	71.991249
25.085941	71.526823	0.000146	71.526677
25.112677	71.065147	0.000140	71.065007
25.139413	70.606357	0.000134	70.606223
25.166149	70.150437	0.000129	70.150308
25.192885	69.697370	0.000124	69.697247
25.219622	69.247140	0.000118	69.247022
25.246358	68.799731	0.000114	68.799617
25.273094	68.355125	0.000109	68.355016
25.299830	67.913307	0.000105	67.913202
25.326567	67.474261	0.000100	67.474160
25.353303	67.037970	0.000096	67.037874
25.380039	66.604419	0.000092	66.604327
25.406775	66.173591	0.000088	66.173503
25.433512	65.745472	0.000085	65.745387
25.460248	65.320044	0.000081	65.319962
25.486984	64.897292	0.000078	64.897214
25.513720	64.477201	0.000075	64.477126
25.540457	64.059755	0.000072	64.059684
25.567193	63.644939	0.000069	63.644870
25.593929	63.232737	0.000066	63.232671
25.620665	62.823134	0.000063	62.823071
25.647402	62.416115	0.000061	62.416054
25.674138	62.011663	0.000058	62.011605
25.700874	61.609766	0.000056	61.609710
25.727610	61.210406	0.000054	61.210353
25.754347	60.813570	0.000051	60.813519
25.781083	60.419242	0.000049	60.419193
25.807819	60.027408	0.000047	60.027361
25.834555	59.638053	0.000045	59.638008
25.861292	59.251162	0.000043	59.251119
25.888028	58.866721	0.000042	58.866679
25.914764	58.484715	0.000040	58.484675
25.941500	58.105129	0.000038	58.105091
25.968237	57.727950	0.000037	57.727913
25.994973	57.353163	0.000035	57.353128
26.021709	56.980753	0.000034	56.980720
26.048445	56.610708	0.000032	56.610675
26.075182	56.243011	0.000031	56.242980
26.101918	55.877650	0.000030	55.877621
26.128654	55.514611	0.000029	55.514583
26.155390	55.153880	0.000027	55.153852
26.182126	54.795442	0.000026	54.795416
26.208863	54.439284	0.000025	54.439259
26.235599	54.085393	0.000024	54.085369
26.262335	53.733755	0.000023	53.733732
26.289071	53.384356	0.000022	53.384334
26.315808	53.037183	0.000021	53.037162
26.342544	52.692223	0.000020	52.692202
26.369280	52.349462	0.000020	52.349442
26.396016	52.008886	0.000019	52.008868
26.422753	51.670484	0.000018	51.670466
26.449489	51.334241	0.000017	51.334224
26.476225	51.000145	0.000017	51.000129
26.502961	50.668183	0.000016	50.668167
26.529698	50.338341	0.000015	50.338326
26.556434	50.010608	0.000015	50.010593
26.583170	49.684969	0.000014	49.684955
26.609906	49.361413	0.000013	49.361400
26.636643	49.039927	0.000013	49.039914
26.663379	48.720498	0.000012	48.720486
26.690115	48.403115	0.000012	48.403103
26.716851	48.087763	0.000011	48.087752
26.743588	47.774431	0.000011	47.774420
26.770324	47.463107	0.000010	47.463097
26.797060	47.153779	0.000010	47.153769
26.823796	46.846434	0.000010	46.846424
26.850533	46.541060	0.000009	46.541051
26.877269	46.237645	0.000009	46.237637
26.904005	45.936178	0.000008	45.936169
26.930741	45.636646	0.000008	45.636638
26.957478	45.339037	0.000008	45.339029
26.984214	45.043340	0.000007	45.043332
27.010950	44.749543	0.000007	44.749536
27.037686	44.457634	0.000007	44.457627
27.064423	44.167602	0.000007	44.167595
27.091159	43.879435	0.000006	43.879429
27.117895	43.593122	0.000006	43.593116
27.144631	43.308651	0.000006	43.308645
27.171367	43.026011	0.000006	43.026006
27.198104	42.745191	0.000005	42.745186
27.224840	42.466180	0.000005	42.466175
27.251576	42.188966	0.000005	42.188961
27.278312	41.913538	0.000005	41.913533
27.305049	41.639885	0.000004	41.639881
27.331785	41.367997	0.000004	41.367992
27.358521	41.097862	0.000004	41.097858
27.385257	40.829469	0.000004	40.829466
27.411994	40.562809	0.000004	40.562805
27.438730	40.297869	0.000004	40.297866
27.465466	40.034640	0.000003	40.034637
27.492202	39.773111	0.000003	39.773107
27.518939	39.513271	0.000003	39.513267
27.545675	39.255109	0.000003	39.255106
27.572411	38.998616	0.000003	38.998613
27.599147	38.743781	0.000003	38.743778
27.625884	38.490593	0.000003	38.490591
27.652620	38.239043	0.000003	38.239040
27.679356	37.989120	0.000002	37.989118
27.706092	37.740814	0.000002	37.740812
27.732829	37.494115	0.000002	37.494113
27.759565	37.249013	0.000002	37.249011
27.786301	37.005498	0.000002	37.005496
27.813037	36.763561	0.000002	36.763558
27.839774	36.523190	0.000002	36.523188
27.866510	36.284377	0.000002	36.284375
27.893246	36.047111	0.000002	36.047109
27.919982	35.811384	0.000002	35.811382
27.946719	35.577185	0.000002	35.577183
27.973455	35.344504	0.000002	35.344503
28.000191	35.113333	0.000001	35.113332
28.026927	34.883662	0.000001	34.883661
28.053664	34.655481	0.000001	34.655480
28.080400	34.428782	0.000001	34.428780
28.107136	34.203554	0.000001	34.203552
28.133872	33.979788	0.000001	33.979787
28.160608	33.757476	0.000001	33.757475
28.187345	33.536608	0.000001	33.536607
28.214081	33.317175	0.000001	33.317174
28.240817	33.099169	0.000001	33.099168
28.267553	32.882579	0.000001	32.882578
28.294290	32.667397	0.000001	32.667397
28.321026	32.453615	0.000001	32.453614
28.347762	32.241223	0.000001	32.241223
28.374498	32.030213	0.000001	32.030212
28.401235	31.820576	0.000001	31.820575
28.427971	31.612303	0.000001	31.612302
28.454707	31.405386	0.000001	31.405385
28.481443	31.199815	0.000001	31.199815
28.508180	30.995584	0.000001	30.995583
28.534916	30.792682	0.000001	30.792681
28.561652	30.591102	0.000001	30.591101
28.588388	30.390835	0.000001	30.390835
28.615125	30.191874	0.000001	30.191873
28.641861	29.994208	0.000001	29.994208
28.668597	29.797832	0.000001	29.797831
28.695333	29.602736	0.000000	29.602735
28.722070	29.408911	0.000000	29.408911
28.748806	29.216351	0.000000	29.216351
28.775542	29.025047	0.000000	29.025047
28.802278	28.834991	0.000000	28.834991
28.829015	28.646175	0.000000	28.646175
28.855751	28.458592	0.000000	28.458591
28.882487	28.272232	0.000000	28.272232
28.909223	28.087090	0.000000	28.087089
28.935960	27.903156	0.000000	27.903155
28.962696	27.720423	0.000000	27.720423
28.989432	27.538884	0.000000	27.538883
29.016168	27.358530	0.000000	27.358530
29.042905	27.179355	0.000000	27.179355
29.069641	27.001351	0.000000	27.001351
29.096377	26.824510	0.000000	26.824510
29.123113	26.648825	0.000000	26.648825
29.149849	26.474288	0.000000	26.474288
29.176586	26.300893	0.000000	26.300892
29.203322	26.128631	0.000000	26.128631
29.230058	25.957496	0.000000	25.957496
29.256794	25.787480	0.000000	25.787480
29.283531	25.618576	0.000000	25.618576
29.310267	25.450778	0.000000	25.450778
29.337003	25.284078	0.000000	25.284077
29.363739	25.118468	0.000000	25.118468
29.390476	24.953943	0.000000	24.953942
29.417212	24.790494	0.000000	24.790494
29.443948	24.628116	0.000000	24.628115
29.470684	24.466800	0.000000	24.466800
29.497421	24.306542	0.000000	24.306542
29.524157	24.147333	0.000000	24.147332
29.550893	23.989166	0.000000	23.989166
29.577629	23.832036	0.000000	23.832036
29.604366	23.675936	0.000000	23.675936
29.631102	23.520858	0.000000	23.520858
29.657838	23.366797	0.000000	23.366797
29.684574	23.213745	0.000000	23.213745
29.711311	23.061697	0.000000	23.061697
29.738047	22.910645	0.000000	22.910645
29.764783	22.760584	0.000000	22.760584
29.791519	22.611507	0.000000	22.611507
29.818256	22.463407	0.000000	22.463407
29.844992	22.316279	0.000000	22.316279
29.871728	22.170116	0.000000	22.170116
29.898464	22.024912	0.000000	22.024912
29.925201	21.880660	0.000000	21.880660
29.951937	21.737355	0.000000	21.737355
29.978673	21.594991	0.000000	21.594991
30.005409	21.453560	0.000000	21.453560
30.032146	21.313058	0.000000	21.313058
30.058882	21.173479	0.000000	21.173479
30.085618	21.034815	0.000000	21.034815
30.112354	20.897062	0.000000	20.897062
30.139090	20.760214	0.000000	20.760214
30.165827	20.624264	0.000000	20.624264
30.192563	20.489207	0.000000	20.489207
30.219299	20.355037	0.000000	20.355037
30.246035	20.221748	0.000000	20.221748
30.272772	20.089335	0.000000	20.089335
30.299508	19.957792	0.000000	19.957792
30.326244	19.827113	0.000000	19.827113
30.352980	19.697293	0.000000	19.697293
30.379717	19.568325	0.000000	19.568325
30.406453	19.440206	0.000000	19.440206
30.433189	19.312928	0.000000	19.312928
30.459925	19.186487	0.000000	19.186487
30.486662	19.060878	0.000000	19.060878
30.513398	18.936094	0.000000	18.936094
30.540134	18.812130	0.000000	18.812130
30.566870	18.688981	0.000000	18.688981
30.593607	18.566643	0.000000	18.566643
30.620343	18.445108	0.000000	18.445108
30.647079	18.324374	0.000000	18.324374
30.673815	18.204433	0.000000	18.204433
30.700552	18.085281	0.000000	18.085281
30.727288	17.966912	0.000000	17.966912
30.754024	17.849323	0.000000	17.849323
30.780760	17.732507	0.000000	17.732507
30.807497	17.616460	0.000000	17.616460
30.834233	17.501176	0.000000	17.501176
30.860969	17.386650	0.000000	17.386650
30.887705	17.272879	0.000000	17.272879
30.914442	17.159856	0.000000	17.159856
30.941178	17.047577	0.000000	17.047577
30.967914	16.936037	0.000000	16.936037
30.994650	16.825231	0.000000	16.825231
31.021387	16.715154	0.000000	16.715154
31.048123	16.605802	0.000000	16.605802
31.074859	16.497170	0.000000	16.497170
31.101595	16.389254	0.000000	16.389254
31.128331	16.282047	0.000000	16.282047
31.155068	16.175547	0.000000	16.175547
31.181804	16.069748	0.000000	16.069748
31.208540	15.964645	0.000000	15.964645
31.235276	15.860235	0.000000	15.860235
31.262013	15.756512	0.000000	15.756512
31.288749	15.653472	0.000000	15.653472
31.315485	15.551111	0.000000	15.551111
31.342221	15.449424	0.000000	15.449424
31.368958	15.348407	0.000000	15.348407
31.395694	15.248056	0.000000	15.248056
31.422430	15.148365	0.000000	15.148365
31.449166	15.049331	0.000000	15.049331
31.475903	14.950950	0.000000	14.950950
31.502639	14.853217	0.000000	14.853217
31.529375	14.756127	0.000000	14.756127
31.556111	14.659677	0.000000	14.659677
31.582848	14.563863	0.000000	14.563863
31.609584	14.468680	0.000000	14.468680
31.636320	14.374125	0.000000	14.374125
31.663056	14.280192	0.000000	14.280192
31.689793	14.186878	0.000000	14.186878
31.716529	14.094180	0.000000	14.094180
31.743265	14.002092	0.000000	14.002092
31.770001	13.910611	0.000000	13.910611
31.796738	13.819733	0.000000	13.819733
31.823474	13.729454	0.000000	13.729454
31.850210	13.639770	0.000000	13.639770
31.876946	13.550677	0.000000	13.550677
31.903683	13.462171	0.000000	13.462171
31.930419	13.374249	0.000000	13.374249
31.957155	13.286906	0.000000	13.286906
31.983891	13.200139	0.000000	13.200139
32.010628	13.113944	0.000000	13.113944
32.037364	13.028317	0.000000	13.028317
32.064100	12.943255	0.000000	12.943255
