# Z_nm	Fit_totale_conteggi	LogN1_conteggi	LogN2_conteggi
20.727421	59.313101	0.029389	59.283712
20.757774	58.947281	0.028128	58.919152
20.788128	58.583653	0.026921	58.556732
20.818481	58.222206	0.025766	58.196441
20.848835	57.862927	0.024659	57.838268
20.879188	57.505803	0.023600	57.482203
20.909542	57.150821	0.022585	57.128236
20.939895	56.797969	0.021614	56.776355
20.970248	56.447235	0.020685	56.426550
21.000602	56.098606	0.019795	56.078811
21.030955	55.752069	0.018943	55.733127
21.061309	55.407614	0.018127	55.389487
21.091662	55.065227	0.017346	55.047881
21.122015	54.724898	0.016599	54.708299
21.152369	54.386613	0.015883	54.370730
21.182722	54.050362	0.015198	54.035164
21.213076	53.716133	0.014543	53.701591
21.243429	53.383915	0.013915	53.369999
21.273783	53.053694	0.013315	53.040380
21.304136	52.725462	0.012740	52.712722
21.334489	52.399205	0.012190	52.387016
21.364843	52.074913	0.011663	52.063250
21.395196	51.752575	0.011159	51.741416
21.425550	51.432179	0.010676	51.421503
21.455903	51.113715	0.010215	51.103501
21.486257	50.797172	0.009773	50.787399
21.516610	50.482538	0.009350	50.473188
21.546963	50.169803	0.008945	50.160858
21.577317	49.858956	0.008558	49.850398
21.607670	49.549987	0.008187	49.541800
21.638024	49.242884	0.007832	49.235052
21.668377	48.937638	0.007493	48.930145
21.698730	48.634237	0.007168	48.627069
21.729084	48.332672	0.006857	48.325815
21.759437	48.032932	0.006560	48.026372
21.789791	47.735007	0.006275	47.728731
21.820144	47.438885	0.006003	47.432883
21.850498	47.144559	0.005742	47.138816
21.880851	46.852016	0.005493	46.846523
21.911204	46.561247	0.005254	46.555993
21.941558	46.272242	0.005026	46.267216
21.971911	45.984991	0.004808	45.980184
22.002265	45.699484	0.004599	45.694886
22.032618	45.415712	0.004399	45.411313
22.062972	45.133664	0.004207	45.129456
22.093325	44.853330	0.004024	44.849306
22.123678	44.574701	0.003849	44.570852
22.154032	44.297768	0.003682	44.294086
22.184385	44.022520	0.003521	44.018999
22.214739	43.748948	0.003368	43.745580
22.245092	43.477043	0.003221	43.473822
22.275445	43.206795	0.003081	43.203714
22.305799	42.938194	0.002947	42.935248
22.336152	42.671232	0.002818	42.668414
22.366506	42.405899	0.002695	42.403204
22.396859	42.142186	0.002578	42.139608
22.427213	41.880083	0.002465	41.877617
22.457566	41.619581	0.002358	41.617223
22.487919	41.360672	0.002255	41.358417
22.518273	41.103346	0.002157	41.101189
22.548626	40.847593	0.002062	40.845531
22.578980	40.593406	0.001972	40.591434
22.609333	40.340775	0.001886	40.338889
22.639687	40.089692	0.001804	40.087888
22.670040	39.840146	0.001725	39.838421
22.700393	39.592130	0.001650	39.590481
22.730747	39.345635	0.001578	39.344058
22.761100	39.100652	0.001509	39.099144
22.791454	38.857172	0.001443	38.855730
22.821807	38.615187	0.001380	38.613808
22.852160	38.374689	0.001319	38.373369
22.882514	38.135667	0.001262	38.134406
22.912867	37.898115	0.001206	37.896908
22.943221	37.662023	0.001154	37.660869
22.973574	37.427383	0.001103	37.426280
23.003928	37.194187	0.001055	37.193133
23.034281	36.962427	0.001009	36.961418
23.064634	36.732093	0.000964	36.731129
23.094988	36.503179	0.000922	36.502256
23.125341	36.275674	0.000882	36.274793
23.155695	36.049573	0.000843	36.048729
23.186048	35.824865	0.000806	35.824059
23.216402	35.601544	0.000771	35.600773
23.246755	35.379600	0.000737	35.378863
23.277108	35.159027	0.000705	35.158322
23.307462	34.939816	0.000674	34.939142
23.337815	34.721959	0.000644	34.721315
23.368169	34.505448	0.000616	34.504832
23.398522	34.290276	0.000589	34.289687
23.428875	34.076434	0.000563	34.075871
23.459229	33.863915	0.000539	33.863376
23.489582	33.652710	0.000515	33.652195
23.519936	33.442813	0.000492	33.442321
23.550289	33.234216	0.000471	33.233745
23.580643	33.026911	0.000450	33.026461
23.610996	32.820890	0.000430	32.820460
23.641349	32.616146	0.000411	32.615734
23.671703	32.412671	0.000393	32.412278
23.702056	32.210458	0.000376	32.210082
23.732410	32.009499	0.000360	32.009140
23.762763	31.809788	0.000344	31.809444
23.793117	31.611316	0.000329	31.610987
23.823470	31.414076	0.000314	31.413762
23.853823	31.218062	0.000300	31.217761
23.884177	31.023265	0.000287	31.022978
23.914530	30.829678	0.000275	30.829404
23.944884	30.637296	0.000262	30.637033
23.975237	30.446109	0.000251	30.445858
24.005590	30.256111	0.000240	30.255871
24.035944	30.067296	0.000229	30.067066
24.066297	29.879655	0.000219	29.879436
24.096651	29.693183	0.000210	29.692973
24.127004	29.507871	0.000200	29.507671
24.157358	29.323714	0.000192	29.323522
24.187711	29.140704	0.000183	29.140521
24.218064	28.958834	0.000175	28.958659
24.248418	28.778098	0.000167	28.777931
24.278771	28.598489	0.000160	28.598329
24.309125	28.420000	0.000153	28.419847
24.339478	28.242624	0.000146	28.242478
24.369832	28.066355	0.000140	28.066215
24.400185	27.891186	0.000134	27.891052
24.430538	27.717110	0.000128	27.716983
24.460892	27.544122	0.000122	27.543999
24.491245	27.372213	0.000117	27.372096
24.521599	27.201379	0.000112	27.201267
24.551952	27.031611	0.000107	27.031505
24.582305	26.862905	0.000102	26.862803
24.612659	26.695254	0.000098	26.695156
24.643012	26.528650	0.000093	26.528557
24.673366	26.363089	0.000089	26.362999
24.703719	26.198563	0.000085	26.198477
24.734073	26.035066	0.000081	26.034984
24.764426	25.872592	0.000078	25.872514
24.794779	25.711136	0.000074	25.711061
24.825133	25.550690	0.000071	25.550618
24.855486	25.391248	0.000068	25.391180
24.885840	25.232805	0.000065	25.232740
24.916193	25.075355	0.000062	25.075293
24.946547	24.918891	0.000059	24.918832
24.976900	24.763408	0.000057	24.763351
25.007253	24.608899	0.000054	24.608844
25.037607	24.455358	0.000052	24.455306
25.067960	24.302781	0.000050	24.302731
25.098314	24.151160	0.000047	24.151112
25.128667	24.000490	0.000045	24.000444
25.159020	23.850765	0.000043	23.850721
25.189374	23.701979	0.000041	23.701938
25.219727	23.554128	0.000040	23.554088
25.250081	23.407204	0.000038	23.407166
25.280434	23.261202	0.000036	23.261166
25.310788	23.116118	0.000035	23.116083
25.341141	22.971944	0.000033	22.971911
25.371494	22.828676	0.000032	22.828644
25.401848	22.686307	0.000030	22.686277
25.432201	22.544833	0.000029	22.544804
25.462555	22.404248	0.000028	22.404221
25.492908	22.264547	0.000026	22.264520
25.523262	22.125723	0.000025	22.125698
25.553615	21.987772	0.000024	21.987748
25.583968	21.850689	0.000023	21.850665
25.614322	21.714467	0.000022	21.714445
25.644675	21.579102	0.000021	21.579081
25.675029	21.444588	0.000020	21.444568
25.705382	21.310921	0.000019	21.310902
25.735735	21.178094	0.000018	21.178076
25.766089	21.046104	0.000018	21.046086
25.796442	20.914943	0.000017	20.914926
25.826796	20.784609	0.000016	20.784592
25.857149	20.655094	0.000015	20.655079
25.887503	20.526395	0.000015	20.526380
25.917856	20.398506	0.000014	20.398492
25.948209	20.271423	0.000013	20.271409
25.978563	20.145139	0.000013	20.145127
26.008916	20.019651	0.000012	20.019639
26.039270	19.894954	0.000012	19.894942
26.069623	19.771042	0.000011	19.771031
26.099977	19.647910	0.000011	19.647900
26.130330	19.525555	0.000010	19.525545
26.160683	19.403970	0.000010	19.403960
26.191037	19.283152	0.000009	19.283142
26.221390	19.163095	0.000009	19.163086
26.251744	19.043794	0.000009	19.043786
26.282097	18.925246	0.000008	18.925238
26.312450	18.807445	0.000008	18.807437
26.342804	18.690387	0.000007	18.690380
26.373157	18.574067	0.000007	18.574060
26.403511	18.458480	0.000007	18.458473
26.433864	18.343622	0.000007	18.343616
26.464218	18.229489	0.000006	18.229483
26.494571	18.116076	0.000006	18.116070
26.524924	18.003378	0.000006	18.003372
26.555278	17.891390	0.000005	17.891385
26.585631	17.780110	0.000005	17.780104
26.615985	17.669531	0.000005	17.669526
26.646338	17.559650	0.000005	17.559645
26.676692	17.450463	0.000005	17.450458
26.707045	17.341964	0.000004	17.341960
26.737398	17.234150	0.000004	17.234146
26.767752	17.127017	0.000004	17.127013
26.798105	17.020559	0.000004	17.020556
26.828459	16.914774	0.000004	16.914771
26.858812	16.809657	0.000003	16.809653
26.889165	16.705203	0.000003	16.705199
26.919519	16.601408	0.000003	16.601405
26.949872	16.498269	0.000003	16.498266
26.980226	16.395780	0.000003	16.395778
27.010579	16.293939	0.000003	16.293937
27.040933	16.192741	0.000003	16.192739
27.071286	16.092182	0.000003	16.092180
27.101639	15.992258	0.000002	15.992256
27.131993	15.892965	0.000002	15.892963
27.162346	15.794299	0.000002	15.794297
27.192700	15.696256	0.000002	15.696254
27.223053	15.598832	0.000002	15.598830
27.253407	15.502024	0.000002	15.502022
27.283760	15.405827	0.000002	15.405825
27.314113	15.310238	0.000002	15.310236
27.344467	15.215252	0.000002	15.215250
27.374820	15.120866	0.000002	15.120865
27.405174	15.027077	0.000002	15.027075
27.435527	14.933880	0.000001	14.933878
27.465880	14.841272	0.000001	14.841270
27.496234	14.749248	0.000001	14.749247
27.526587	14.657806	0.000001	14.657805
27.556941	14.566942	0.000001	14.566941
27.587294	14.476652	0.000001	14.476651
27.617648	14.386932	0.000001	14.386931
27.648001	14.297779	0.000001	14.297778
27.678354	14.209189	0.000001	14.209188
27.708708	14.121159	0.000001	14.121158
27.739061	14.033685	0.000001	14.033684
27.769415	13.946763	0.000001	13.946762
27.799768	13.860391	0.000001	13.860390
27.830122	13.774564	0.000001	13.774563
27.860475	13.689280	0.000001	13.689279
27.890828	13.604534	0.000001	13.604534
27.921182	13.520324	0.000001	13.520323
27.951535	13.436646	0.000001	13.436645
27.981889	13.353496	0.000001	13.353496
28.012242	13.270872	0.000001	13.270872
28.042595	13.188770	0.000001	13.188769
28.072949	13.107187	0.000001	13.107186
28.103302	13.026118	0.000001	13.026118
28.133656	12.945562	0.000001	12.945562
28.164009	12.865515	0.000001	12.865515
28.194363	12.785974	0.000000	12.785973
28.224716	12.706935	0.000000	12.706934
28.255069	12.628395	0.000000	12.628395
28.285423	12.550352	0.000000	12.550351
28.315776	12.472801	0.000000	12.472801
28.346130	12.395741	0.000000	12.395740
28.376483	12.319167	0.000000	12.319166
28.406837	12.243076	0.000000	12.243076
28.437190	12.167467	0.000000	12.167466
28.467543	12.092335	0.000000	12.092334
28.497897	12.017677	0.000000	12.017677
28.528250	11.943491	0.000000	11.943491
28.558604	11.869773	0.000000	11.869773
28.588957	11.796521	0.000000	11.796521
28.619310	11.723732	0.000000	11.723732
28.649664	11.651402	0.000000	11.651402
28.680017	11.579529	0.000000	11.579529
28.710371	11.508110	0.000000	11.508110
28.740724	11.437142	0.000000	11.437141
28.771078	11.366621	0.000000	11.366621
28.801431	11.296546	0.000000	11.296546
28.831784	11.226914	0.000000	11.226914
28.862138	11.157721	0.000000	11.157721
28.892491	11.088965	0.000000	11.088965
28.922845	11.020643	0.000000	11.020643
28.953198	10.952752	0.000000	10.952752
28.983552	10.885290	0.000000	10.885290
29.013905	10.818253	0.000000	10.818253
29.044258	10.751640	0.000000	10.751640
29.074612	10.685447	0.000000	10.685447
29.104965	10.619672	0.000000	10.619672
29.135319	10.554311	0.000000	10.554311
29.165672	10.489364	0.000000	10.489364
29.196025	10.424826	0.000000	10.424826
29.226379	10.360695	0.000000	10.360695
29.256732	10.296969	0.000000	10.296969
29.287086	10.233645	0.000000	10.233644
29.317439	10.170720	0.000000	10.170720
29.347793	10.108192	0.000000	10.108192
29.378146	10.046059	0.000000	10.046059
29.408499	9.984317	0.000000	9.984317
29.438853	9.922965	0.000000	9.922965
29.469206	9.862000	0.000000	9.862000
29.499560	9.801419	0.000000	9.801419
29.529913	9.741220	0.000000	9.741220
29.560267	9.681401	0.000000	9.681401
29.590620	9.621959	0.000000	9.621959
29.620973	9.562891	0.000000	9.562891
29.651327	9.504196	0.000000	9.504196
29.681680	9.445871	0.000000	9.445871
29.712034	9.387913	0.000000	9.387913
29.742387	9.330321	0.000000	9.330321
29.772740	9.273092	0.000000	9.273092
29.803094	9.216223	0.000000	9.216223
29.833447	9.159713	0.000000	9.159713
29.863801	9.103558	0.000000	9.103558
29.894154	9.047758	0.000000	9.047758
29.924508	8.992309	0.000000	8.992309
29.954861	8.937209	0.000000	8.937209
29.985214	8.882456	0.000000	8.882456
30.015568	8.828048	0.000000	8.828048
30.045921	8.773983	0.000000	8.773983
30.076275	8.720258	0.000000	8.720258
30.106628	8.666871	0.000000	8.666871
30.136982	8.613821	0.000000	8.613820
30.167335	8.561104	0.000000	8.561104
30.197688	8.508719	0.000000	8.508719
30.228042	8.456664	0.000000	8.456664
30.258395	8.404936	0.000000	8.404936
30.288749	8.353534	0.000000	8.353534
30.319102	8.302456	0.000000	8.302456
30.349455	8.251699	0.000000	8.251699
30.379809	8.201261	0.000000	8.201261
30.410162	8.151140	0.000000	8.151140
30.440516	8.101335	0.000000	8.101335
30.470869	8.051842	0.000000	8.051842
30.501223	8.002661	0.000000	8.002661
30.531576	7.953790	0.000000	7.953790
30.561929	7.905225	0.000000	7.905225
30.592283	7.856966	0.000000	7.856966
30.622636	7.809010	0.000000	7.809010
30.652990	7.761356	0.000000	7.761356
30.683343	7.714001	0.000000	7.714001
30.713697	7.666944	0.000000	7.666944
30.744050	7.620182	0.000000	7.620182
30.774403	7.573714	0.000000	7.573714
30.804757	7.527538	0.000000	7.527538
30.835110	7.481653	0.000000	7.481653
30.865464	7.436055	0.000000	7.436055
30.895817	7.390744	0.000000	7.390744
30.926171	7.345717	0.000000	7.345717
30.956524	7.300973	0.000000	7.300973
30.986877	7.256509	0.000000	7.256509
31.017231	7.212325	0.000000	7.212325
31.047584	7.168419	0.000000	7.168419
31.077938	7.124787	0.000000	7.124787
31.108291	7.081430	0.000000	7.081430
31.138644	7.038344	0.000000	7.038344
31.168998	6.995529	0.000000	6.995529
31.199351	6.952983	0.000000	6.952983
31.229705	6.910703	0.000000	6.910703
31.260058	6.868689	0.000000	6.868689
31.290412	6.826937	0.000000	6.826937
31.320765	6.785448	0.000000	6.785448
31.351118	6.744219	0.000000	6.744219
31.381472	6.703248	0.000000	6.703248
31.411825	6.662534	0.000000	6.662534
31.442179	6.622075	0.000000	6.622075
31.472532	6.581870	0.000000	6.581870
31.502886	6.541917	0.000000	6.541917
31.533239	6.502213	0.000000	6.502213
31.563592	6.462759	0.000000	6.462759
31.593946	6.423552	0.000000	6.423552
31.624299	6.384590	0.000000	6.384590
31.654653	6.345872	0.000000	6.345872
31.685006	6.307396	0.000000	6.307396
31.715359	6.269162	0.000000	6.269162
31.745713	6.231166	0.000000	6.231166
31.776066	6.193409	0.000000	6.193409
31.806420	6.155887	0.000000	6.155887
31.836773	6.118601	0.000000	6.118601
31.867127	6.081547	0.000000	6.081547
31.897480	6.044726	0.000000	6.044726
31.927833	6.008135	0.000000	6.008135
31.958187	5.971772	0.000000	5.971772
31.988540	5.935637	0.000000	5.935637
32.018894	5.899728	0.000000	5.899728
32.049247	5.864043	0.000000	5.864043
32.079601	5.828581	0.000000	5.828581
32.109954	5.793341	0.000000	5.793341
32.140307	5.758321	0.000000	5.758321
32.170661	5.723519	0.000000	5.723519
32.201014	5.688935	0.000000	5.688935
32.231368	5.654568	0.000000	5.654568
32.261721	5.620414	0.000000	5.620414
32.292074	5.586474	0.000000	5.586474
32.322428	5.552746	0.000000	5.552746
32.352781	5.519228	0.000000	5.519228
32.383135	5.485920	0.000000	5.485920
32.413488	5.452819	0.000000	5.452819
32.443842	5.419925	0.000000	5.419925
32.474195	5.387236	0.000000	5.387236
32.504548	5.354751	0.000000	5.354751
32.534902	5.322468	0.000000	5.322468
32.565255	5.290387	0.000000	5.290387
32.595609	5.258506	0.000000	5.258506
32.625962	5.226823	0.000000	5.226823
32.656316	5.195338	0.000000	5.195338
32.686669	5.164049	0.000000	5.164049
32.717022	5.132955	0.000000	5.132955
32.747376	5.102055	0.000000	5.102055
32.777729	5.071348	0.000000	5.071348
32.808083	5.040831	0.000000	5.040831
32.838436	5.010505	0.000000	5.010505
32.868789	4.980367	0.000000	4.980367
32.899143	4.950417	0.000000	4.950417
32.929496	4.920653	0.000000	4.920653
32.959850	4.891075	0.000000	4.891075
32.990203	4.861680	0.000000	4.861680
33.020557	4.832469	0.000000	4.832469
33.050910	4.803439	0.000000	4.803439
33.081263	4.774590	0.000000	4.774590
33.111617	4.745920	0.000000	4.745920
33.141970	4.717428	0.000000	4.717428
33.172324	4.689114	0.000000	4.689114
33.202677	4.660975	0.000000	4.660975
33.233031	4.633011	0.000000	4.633011
33.263384	4.605221	0.000000	4.605221
33.293737	4.577604	0.000000	4.577604
33.324091	4.550158	0.000000	4.550158
33.354444	4.522883	0.000000	4.522883
33.384798	4.495777	0.000000	4.495777
33.415151	4.468839	0.000000	4.468839
33.445504	4.442069	0.000000	4.442069
33.475858	4.415464	0.000000	4.415464
33.506211	4.389025	0.000000	4.389025
33.536565	4.362750	0.000000	4.362750
33.566918	4.336637	0.000000	4.336637
33.597272	4.310687	0.000000	4.310687
33.627625	4.284897	0.000000	4.284897
33.657978	4.259268	0.000000	4.259268
33.688332	4.233797	0.000000	4.233797
33.718685	4.208484	0.000000	4.208484
33.749039	4.183328	0.000000	4.183328
33.779392	4.158328	0.000000	4.158328
33.809746	4.133483	0.000000	4.133483
33.840099	4.108792	0.000000	4.108792
33.870452	4.084253	0.000000	4.084253
33.900806	4.059867	0.000000	4.059867
33.931159	4.035631	0.000000	4.035631
33.961513	4.011546	0.000000	4.011546
33.991866	3.987609	0.000000	3.987609
34.022219	3.963821	0.000000	3.963821
34.052573	3.940179	0.000000	3.940179
34.082926	3.916684	0.000000	3.916684
34.113280	3.893335	0.000000	3.893335
34.143633	3.870129	0.000000	3.870129
34.173987	3.847067	0.000000	3.847067
34.204340	3.824148	0.000000	3.824148
34.234693	3.801370	0.000000	3.801370
34.265047	3.778733	0.000000	3.778733
34.295400	3.756236	0.000000	3.756236
34.325754	3.733878	0.000000	3.733878
34.356107	3.711657	0.000000	3.711657
34.386461	3.689574	0.000000	3.689574
34.416814	3.667628	0.000000	3.667628
34.447167	3.645817	0.000000	3.645817
34.477521	3.624140	0.000000	3.624140
34.507874	3.602597	0.000000	3.602597
34.538228	3.581187	0.000000	3.581187
34.568581	3.559909	0.000000	3.559909
34.598934	3.538762	0.000000	3.538762
34.629288	3.517746	0.000000	3.517746
34.659641	3.496859	0.000000	3.496859
34.689995	3.476101	0.000000	3.476101
34.720348	3.455471	0.000000	3.455471
34.750702	3.434968	0.000000	3.434968
34.781055	3.414591	0.000000	3.414591
34.811408	3.394340	0.000000	3.394340
34.841762	3.374213	0.000000	3.374213
34.872115	3.354210	0.000000	3.354210
34.902469	3.334331	0.000000	3.334331
34.932822	3.314574	0.000000	3.314574
34.963176	3.294938	0.000000	3.294938
34.993529	3.275423	0.000000	3.275423
35.023882	3.256028	0.000000	3.256028
35.054236	3.236752	0.000000	3.236752
35.084589	3.217595	0.000000	3.217595
35.114943	3.198556	0.000000	3.198556
35.145296	3.179634	0.000000	3.179634
35.175649	3.160828	0.000000	3.160828
35.206003	3.142137	0.000000	3.142137
35.236356	3.123561	0.000000	3.123561
35.266710	3.105100	0.000000	3.105100
35.297063	3.086751	0.000000	3.086751
35.327417	3.068516	0.000000	3.068516
35.357770	3.050392	0.000000	3.050392
35.388123	3.032379	0.000000	3.032379
35.418477	3.014477	0.000000	3.014477
35.448830	2.996685	0.000000	2.996685
35.479184	2.979002	0.000000	2.979002
35.509537	2.961428	0.000000	2.961428
35.539891	2.943961	0.000000	2.943961
35.570244	2.926601	0.000000	2.926601
35.600597	2.909347	0.000000	2.909347
35.630951	2.892200	0.000000	2.892200
35.661304	2.875157	0.000000	2.875157
35.691658	2.858219	0.000000	2.858219
35.722011	2.841384	0.000000	2.841384
35.752364	2.824652	0.000000	2.824652
35.782718	2.808023	0.000000	2.808023
35.813071	2.791496	0.000000	2.791496
35.843425	2.775070	0.000000	2.775070
35.873778	2.758744	0.000000	2.758744
35.904132	2.742518	0.000000	2.742518
35.934485	2.726391	0.000000	2.726391
35.964838	2.710363	0.000000	2.710363
35.995192	2.694433	0.000000	2.694433
36.025545	2.678601	0.000000	2.678601
36.055899	2.662865	0.000000	2.662865
36.086252	2.647225	0.000000	2.647225
36.116606	2.631680	0.000000	2.631680
36.146959	2.616231	0.000000	2.616231
36.177312	2.600876	0.000000	2.600876
36.207666	2.585614	0.000000	2.585614
36.238019	2.570446	0.000000	2.570446
36.268373	2.555370	0.000000	2.555370
36.298726	2.540387	0.000000	2.540387
36.329079	2.525494	0.000000	2.525494
36.359433	2.510693	0.000000	2.510693
36.389786	2.495982	0.000000	2.495982
36.420140	2.481360	0.000000	2.481360
36.450493	2.466828	0.000000	2.466828
36.480847	2.452384	0.000000	2.452384
36.511200	2.438028	0.000000	2.438028
