# Z_nm	Fit_totale_conteggi	Gauss1_conteggi	Gauss2_conteggi
20.615582	74.634542	0.000003	74.634539
20.646033	74.176077	0.000003	74.176074
20.676484	73.718333	0.000003	73.718330
20.706936	73.261332	0.000002	73.261330
20.737387	72.805096	0.000002	72.805094
20.767839	72.349645	0.000002	72.349643
20.798290	71.895000	0.000002	71.894999
20.828741	71.441183	0.000001	71.441181
20.859193	70.988212	0.000001	70.988211
20.889644	70.536110	0.000001	70.536109
20.920095	70.084895	0.000001	70.084894
20.950547	69.634588	0.000001	69.634587
20.980998	69.185209	0.000001	69.185208
21.011450	68.736776	0.000001	68.736776
21.041901	68.289310	0.000001	68.289309
21.072352	67.842828	0.000001	67.842828
21.102804	67.397351	0.000000	67.397351
21.133255	66.952896	0.000000	66.952896
21.163706	66.509483	0.000000	66.509483
21.194158	66.067129	0.000000	66.067128
21.224609	65.625852	0.000000	65.625852
21.255061	65.185670	0.000000	65.185670
21.285512	64.746601	0.000000	64.746601
21.315963	64.308662	0.000000	64.308662
21.346415	63.871870	0.000000	63.871870
21.376866	63.436243	0.000000	63.436243
21.407317	63.001796	0.000000	63.001796
21.437769	62.568547	0.000000	62.568547
21.468220	62.136512	0.000000	62.136512
21.498672	61.705706	0.000000	61.705706
21.529123	61.276146	0.000000	61.276146
21.559574	60.847848	0.000000	60.847847
21.590026	60.420826	0.000000	60.420826
21.620477	59.995096	0.000000	59.995096
21.650928	59.570673	0.000000	59.570673
21.681380	59.147572	0.000000	59.147572
21.711831	58.725808	0.000000	58.725808
21.742283	58.305394	0.000000	58.305394
21.772734	57.886345	0.000000	57.886345
21.803185	57.468674	0.000000	57.468674
21.833637	57.052397	0.000000	57.052397
21.864088	56.637525	0.000000	56.637525
21.894539	56.224072	0.000000	56.224072
21.924991	55.812052	0.000000	55.812052
21.955442	55.401477	0.000000	55.401477
21.985894	54.992360	0.000000	54.992360
22.016345	54.584712	0.000000	54.584712
22.046796	54.178547	0.000000	54.178547
22.077248	53.773877	0.000000	53.773877
22.107699	53.370712	0.000000	53.370712
22.138150	52.969065	0.000000	52.969065
22.168602	52.568947	0.000000	52.568947
22.199053	52.170368	0.000000	52.170368
22.229505	51.773341	0.000000	51.773341
22.259956	51.377875	0.000000	51.377875
22.290407	50.983981	0.000000	50.983981
22.320859	50.591670	0.000000	50.591670
22.351310	50.200950	0.000000	50.200950
22.381761	49.811833	0.000000	49.811833
22.412213	49.424328	0.000000	49.424328
22.442664	49.038444	0.000000	49.038444
22.473116	48.654190	0.000000	48.654190
22.503567	48.271575	0.000000	48.271575
22.534018	47.890608	0.000000	47.890608
22.564470	47.511298	0.000000	47.511298
22.594921	47.133653	0.000000	47.133653
22.625372	46.757681	0.000000	46.757681
22.655824	46.383390	0.000000	46.383390
22.686275	46.010788	0.000000	46.010788
22.716727	45.639882	0.000000	45.639882
22.747178	45.270679	0.000000	45.270679
22.777629	44.903188	0.000000	44.903188
22.808081	44.537414	0.000000	44.537414
22.838532	44.173364	0.000000	44.173364
22.868983	43.811045	0.000000	43.811045
22.899435	43.450463	0.000000	43.450463
22.929886	43.091625	0.000000	43.091625
22.960338	42.734536	0.000000	42.734536
22.990789	42.379201	0.000000	42.379201
23.021240	42.025628	0.000000	42.025628
23.051692	41.673819	0.000000	41.673819
23.082143	41.323782	0.000000	41.323782
23.112594	40.975520	0.000000	40.975520
23.143046	40.629039	0.000000	40.629039
23.173497	40.284344	0.000000	40.284344
23.203949	39.941437	0.000000	39.941437
23.234400	39.600324	0.000000	39.600324
23.264851	39.261009	0.000000	39.261009
23.295303	38.923495	0.000000	38.923495
23.325754	38.587786	0.000000	38.587786
23.356206	38.253886	0.000000	38.253886
23.386657	37.921797	0.000000	37.921797
23.417108	37.591523	0.000000	37.591523
23.447560	37.263067	0.000000	37.263067
23.478011	36.936431	0.000000	36.936431
23.508462	36.611618	0.000000	36.611618
23.538914	36.288630	0.000000	36.288630
23.569365	35.967470	0.000000	35.967470
23.599817	35.648138	0.000000	35.648138
23.630268	35.330638	0.000000	35.330638
23.660719	35.014971	0.000000	35.014971
23.691171	34.701139	0.000000	34.701139
23.721622	34.389141	0.000000	34.389141
23.752073	34.078981	0.000000	34.078981
23.782525	33.770659	0.000000	33.770659
23.812976	33.464175	0.000000	33.464175
23.843428	33.159530	0.000000	33.159530
23.873879	32.856725	0.000000	32.856725
23.904330	32.555760	0.000000	32.555760
23.934782	32.256635	0.000000	32.256635
23.965233	31.959351	0.000000	31.959351
23.995684	31.663907	0.000000	31.663907
24.026136	31.370302	0.000000	31.370302
24.056587	31.078537	0.000000	31.078537
24.087039	30.788611	0.000000	30.788611
24.117490	30.500522	0.000000	30.500522
24.147941	30.214271	0.000000	30.214271
24.178393	29.929856	0.000000	29.929856
24.208844	29.647275	0.000000	29.647275
24.239295	29.366528	0.000000	29.366528
24.269747	29.087613	0.000000	29.087613
24.300198	28.810529	0.000000	28.810529
24.330650	28.535273	0.000000	28.535273
24.361101	28.261844	0.000000	28.261844
24.391552	27.990239	0.000000	27.990239
24.422004	27.720457	0.000000	27.720457
24.452455	27.452496	0.000000	27.452496
24.482906	27.186352	0.000000	27.186352
24.513358	26.922023	0.000000	26.922023
24.543809	26.659507	0.000000	26.659507
24.574261	26.398800	0.000000	26.398800
24.604712	26.139900	0.000000	26.139900
24.635163	25.882804	0.000000	25.882804
24.665615	25.627508	0.000000	25.627508
24.696066	25.374009	0.000000	25.374009
24.726517	25.122304	0.000000	25.122304
24.756969	24.872389	0.000000	24.872389
24.787420	24.624261	0.000000	24.624261
24.817872	24.377915	0.000000	24.377915
24.848323	24.133348	0.000000	24.133348
24.878774	23.890555	0.000000	23.890555
24.909226	23.649533	0.000000	23.649533
24.939677	23.410278	0.000000	23.410278
24.970128	23.172784	0.000000	23.172784
25.000580	22.937049	0.000000	22.937049
25.031031	22.703066	0.000000	22.703066
25.061483	22.470831	0.000000	22.470831
25.091934	22.240340	0.000000	22.240340
25.122385	22.011588	0.000000	22.011588
25.152837	21.784570	0.000000	21.784570
25.183288	21.559280	0.000000	21.559280
25.213739	21.335714	0.000000	21.335714
25.244191	21.113867	0.000000	21.113867
25.274642	20.893732	0.000000	20.893732
25.305094	20.675306	0.000000	20.675306
25.335545	20.458581	0.000000	20.458581
25.365996	20.243553	0.000000	20.243553
25.396448	20.030215	0.000000	20.030215
25.426899	19.818563	0.000000	19.818563
25.457350	19.608590	0.000000	19.608590
25.487802	19.400291	0.000000	19.400291
25.518253	19.193659	0.000000	19.193659
25.548705	18.988688	0.000000	18.988688
25.579156	18.785372	0.000000	18.785372
25.609607	18.583705	0.000000	18.583705
25.640059	18.383681	0.000000	18.383681
25.670510	18.185292	0.000000	18.185292
25.700961	17.988534	0.000000	17.988534
25.731413	17.793399	0.000000	17.793399
25.761864	17.599880	0.000000	17.599880
25.792316	17.407972	0.000000	17.407972
25.822767	17.217667	0.000000	17.217667
25.853218	17.028958	0.000000	17.028958
25.883670	16.841840	0.000000	16.841840
25.914121	16.656304	0.000000	16.656304
25.944572	16.472343	0.000000	16.472343
25.975024	16.289952	0.000000	16.289952
26.005475	16.109123	0.000000	16.109123
26.035927	15.929848	0.000000	15.929848
26.066378	15.752120	0.000000	15.752120
26.096829	15.575933	0.000000	15.575933
26.127281	15.401279	0.000000	15.401279
26.157732	15.228151	0.000000	15.228151
26.188183	15.056541	0.000000	15.056541
26.218635	14.886442	0.000000	14.886442
26.249086	14.717846	0.000000	14.717846
26.279538	14.550747	0.000000	14.550747
26.309989	14.385136	0.000000	14.385136
26.340440	14.221005	0.000000	14.221005
26.370892	14.058348	0.000000	14.058348
26.401343	13.897156	0.000000	13.897156
26.431794	13.737423	0.000000	13.737423
26.462246	13.579139	0.000000	13.579139
26.492697	13.422298	0.000000	13.422298
26.523149	13.266891	0.000000	13.266891
26.553600	13.112911	0.000000	13.112911
26.584051	12.960350	0.000000	12.960350
26.614503	12.809200	0.000000	12.809200
26.644954	12.659453	0.000000	12.659453
26.675406	12.511101	0.000000	12.511101
26.705857	12.364136	0.000000	12.364136
26.736308	12.218550	0.000000	12.218550
26.766760	12.074336	0.000000	12.074336
26.797211	11.931484	0.000000	11.931484
26.827662	11.789988	0.000000	11.789988
26.858114	11.649839	0.000000	11.649839
26.888565	11.511028	0.000000	11.511028
26.919017	11.373549	0.000000	11.373549
26.949468	11.237392	0.000000	11.237392
26.979919	11.102549	0.000000	11.102549
27.010371	10.969013	0.000000	10.969013
27.040822	10.836775	0.000000	10.836775
27.071273	10.705827	0.000000	10.705827
27.101725	10.576161	0.000000	10.576161
27.132176	10.447768	0.000000	10.447768
27.162628	10.320641	0.000000	10.320641
27.193079	10.194771	0.000000	10.194771
27.223530	10.070150	0.000000	10.070150
27.253982	9.946770	0.000000	9.946770
27.284433	9.824622	0.000000	9.824622
27.314884	9.703698	0.000000	9.703698
27.345336	9.583991	0.000000	9.583991
27.375787	9.465491	0.000000	9.465491
27.406239	9.348191	0.000000	9.348191
27.436690	9.232082	0.000000	9.232082
27.467141	9.117156	0.000000	9.117156
27.497593	9.003405	0.000000	9.003405
27.528044	8.890821	0.000000	8.890821
27.558495	8.779395	0.000000	8.779395
27.588947	8.669119	0.000000	8.669119
27.619398	8.559985	0.000000	8.559985
27.649850	8.451985	0.000000	8.451985
27.680301	8.345110	0.000000	8.345110
27.710752	8.239352	0.000000	8.239352
27.741204	8.134704	0.000000	8.134704
27.771655	8.031156	0.000000	8.031156
27.802106	7.928702	0.000000	7.928702
27.832558	7.827332	0.000000	7.827332
27.863009	7.727038	0.000000	7.727038
27.893461	7.627813	0.000000	7.627813
27.923912	7.529648	0.000000	7.529648
27.954363	7.432535	0.000000	7.432535
27.984815	7.336466	0.000000	7.336466
28.015266	7.241433	0.000000	7.241433
28.045717	7.147428	0.000000	7.147428
28.076169	7.054443	0.000000	7.054443
28.106620	6.962470	0.000000	6.962470
28.137072	6.871500	0.000000	6.871500
28.167523	6.781527	0.000000	6.781527
28.197974	6.692541	0.000000	6.692541
28.228426	6.604536	0.000000	6.604536
28.258877	6.517502	0.000000	6.517502
28.289328	6.431433	0.000000	6.431433
28.319780	6.346320	0.000000	6.346320
28.350231	6.262155	0.000000	6.262155
28.380683	6.178931	0.000000	6.178931
28.411134	6.096640	0.000000	6.096640
28.441585	6.015273	0.000000	6.015273
28.472037	5.934824	0.000000	5.934824
28.502488	5.855285	0.000000	5.855285
28.532939	5.776648	0.000000	5.776648
28.563391	5.698904	0.000000	5.698904
28.593842	5.622047	0.000000	5.622047
28.624294	5.546070	0.000000	5.546070
28.654745	5.470963	0.000000	5.470963
28.685196	5.396720	0.000000	5.396720
28.715648	5.323334	0.000000	5.323334
28.746099	5.250796	0.000000	5.250796
28.776550	5.179099	0.000000	5.179099
28.807002	5.108237	0.000000	5.108237
28.837453	5.038200	0.000000	5.038200
28.867905	4.968983	0.000000	4.968983
28.898356	4.900577	0.000000	4.900577
28.928807	4.832976	0.000000	4.832976
28.959259	4.766172	0.000000	4.766172
28.989710	4.700158	0.000000	4.700158
29.020161	4.634926	0.000000	4.634926
29.050613	4.570470	0.000000	4.570470
29.081064	4.506782	0.000000	4.506782
29.111516	4.443855	0.000000	4.443855
29.141967	4.381683	0.000000	4.381683
29.172418	4.320257	0.000000	4.320257
29.202870	4.259572	0.000000	4.259572
29.233321	4.199619	0.000000	4.199619
29.263772	4.140393	0.000000	4.140393
29.294224	4.081886	0.000000	4.081886
29.324675	4.024092	0.000000	4.024092
29.355127	3.967003	0.000000	3.967003
29.385578	3.910613	0.000000	3.910613
29.416029	3.854915	0.000000	3.854915
29.446481	3.799902	0.000000	3.799902
29.476932	3.745568	0.000000	3.745568
29.507383	3.691906	0.000000	3.691906
29.537835	3.638909	0.000000	3.638909
29.568286	3.586571	0.000000	3.586571
29.598738	3.534886	0.000000	3.534886
29.629189	3.483846	0.000000	3.483846
29.659640	3.433446	0.000000	3.433446
29.690092	3.383678	0.000000	3.383678
29.720543	3.334538	0.000000	3.334538
29.750994	3.286017	0.000000	3.286017
29.781446	3.238111	0.000000	3.238111
29.811897	3.190812	0.000000	3.190812
29.842349	3.144115	0.000000	3.144115
29.872800	3.098013	0.000000	3.098013
29.903251	3.052501	0.000000	3.052501
29.933703	3.007571	0.000000	3.007571
29.964154	2.963219	0.000000	2.963219
29.994606	2.919438	0.000000	2.919438
30.025057	2.876222	0.000000	2.876222
30.055508	2.833565	0.000000	2.833565
30.085960	2.791462	0.000000	2.791462
30.116411	2.749906	0.000000	2.749906
30.146862	2.708891	0.000000	2.708891
30.177314	2.668413	0.000000	2.668413
30.207765	2.628465	0.000000	2.628465
30.238217	2.589041	0.000000	2.589041
30.268668	2.550136	0.000000	2.550136
30.299119	2.511744	0.000000	2.511744
30.329571	2.473860	0.000000	2.473860
30.360022	2.436478	0.000000	2.436478
30.390473	2.399593	0.000000	2.399593
30.420925	2.363199	0.000000	2.363199
30.451376	2.327291	0.000000	2.327291
30.481828	2.291864	0.000000	2.291864
30.512279	2.256911	0.000000	2.256911
30.542730	2.222429	0.000000	2.222429
30.573182	2.188411	0.000000	2.188411
30.603633	2.154852	0.000000	2.154852
30.634084	2.121748	0.000000	2.121748
30.664536	2.089093	0.000000	2.089093
30.694987	2.056883	0.000000	2.056883
30.725439	2.025111	0.000000	2.025111
30.755890	1.993774	0.000000	1.993774
30.786341	1.962865	0.000000	1.962865
30.816793	1.932381	0.000000	1.932381
30.847244	1.902316	0.000000	1.902316
30.877695	1.872666	0.000000	1.872666
30.908147	1.843426	0.000000	1.843426
30.938598	1.814590	0.000000	1.814590
30.969050	1.786155	0.000000	1.786155
30.999501	1.758116	0.000000	1.758116
31.029952	1.730467	0.000000	1.730467
31.060404	1.703205	0.000000	1.703205
31.090855	1.676325	0.000000	1.676325
31.121306	1.649822	0.000000	1.649822
31.151758	1.623692	0.000000	1.623692
31.182209	1.597930	0.000000	1.597930
31.212661	1.572533	0.000000	1.572533
31.243112	1.547495	0.000000	1.547495
31.273563	1.522812	0.000000	1.522812
31.304015	1.498481	0.000000	1.498481
31.334466	1.474496	0.000000	1.474496
31.364917	1.450855	0.000000	1.450855
31.395369	1.427551	0.000000	1.427551
31.425820	1.404582	0.000000	1.404582
31.456272	1.381944	0.000000	1.381944
31.486723	1.359631	0.000000	1.359631
31.517174	1.337641	0.000000	1.337641
31.547626	1.315969	0.000000	1.315969
31.578077	1.294612	0.000000	1.294612
31.608528	1.273565	0.000000	1.273565
31.638980	1.252824	0.000000	1.252824
31.669431	1.232386	0.000000	1.232386
31.699883	1.212248	0.000000	1.212248
31.730334	1.192404	0.000000	1.192404
31.760785	1.172852	0.000000	1.172852
31.791237	1.153588	0.000000	1.153588
31.821688	1.134607	0.000000	1.134607
31.852139	1.115908	0.000000	1.115908
31.882591	1.097485	0.000000	1.097485
31.913042	1.079336	0.000000	1.079336
31.943494	1.061457	0.000000	1.061457
31.973945	1.043845	0.000000	1.043845
32.004396	1.026495	0.000000	1.026495
32.034848	1.009405	0.000000	1.009405
32.065299	0.992572	0.000000	0.992572
32.095750	0.975991	0.000000	0.975991
32.126202	0.959660	0.000000	0.959660
32.156653	0.943576	0.000000	0.943576
32.187105	0.927735	0.000000	0.927735
32.217556	0.912134	0.000000	0.912134
32.248007	0.896769	0.000000	0.896769
32.278459	0.881639	0.000000	0.881639
32.308910	0.866739	0.000000	0.866739
32.339361	0.852067	0.000000	0.852067
32.369813	0.837619	0.000000	0.837619
32.400264	0.823393	0.000000	0.823393
32.430716	0.809386	0.000000	0.809386
32.461167	0.795594	0.000000	0.795594
32.491618	0.782015	0.000000	0.782015
32.522070	0.768646	0.000000	0.768646
32.552521	0.755484	0.000000	0.755484
32.582972	0.742526	0.000000	0.742526
32.613424	0.729770	0.000000	0.729770
32.643875	0.717212	0.000000	0.717212
32.674327	0.704851	0.000000	0.704851
32.704778	0.692683	0.000000	0.692683
32.735229	0.680706	0.000000	0.680706
32.765681	0.668916	0.000000	0.668916
32.796132	0.657313	0.000000	0.657313
32.826583	0.645892	0.000000	0.645892
32.857035	0.634651	0.000000	0.634651
32.887486	0.623589	0.000000	0.623589
32.917938	0.612702	0.000000	0.612702
32.948389	0.601988	0.000000	0.601988
32.978840	0.591444	0.000000	0.591444
33.009292	0.581069	0.000000	0.581069
33.039743	0.570859	0.000000	0.570859
33.070194	0.560813	0.000000	0.560813
33.100646	0.550928	0.000000	0.550928
33.131097	0.541202	0.000000	0.541202
33.161549	0.531632	0.000000	0.531632
33.192000	0.522217	0.000000	0.522217
33.222451	0.512954	0.000000	0.512954
33.252903	0.503841	0.000000	0.503841
33.283354	0.494876	0.000000	0.494876
33.313806	0.486057	0.000000	0.486057
33.344257	0.477381	0.000000	0.477381
33.374708	0.468846	0.000000	0.468846
33.405160	0.460452	0.000000	0.460452
33.435611	0.452194	0.000000	0.452194
33.466062	0.444072	0.000000	0.444072
33.496514	0.436084	0.000000	0.436084
33.526965	0.428227	0.000000	0.428227
33.557417	0.420500	0.000000	0.420500
33.587868	0.412900	0.000000	0.412900
33.618319	0.405426	0.000000	0.405426
33.648771	0.398077	0.000000	0.398077
33.679222	0.390849	0.000000	0.390849
33.709673	0.383742	0.000000	0.383742
33.740125	0.376753	0.000000	0.376753
33.770576	0.369881	0.000000	0.369881
33.801028	0.363124	0.000000	0.363124
33.831479	0.356480	0.000000	0.356480
33.861930	0.349948	0.000000	0.349948
33.892382	0.343526	0.000000	0.343526
33.922833	0.337212	0.000000	0.337212
33.953284	0.331005	0.000000	0.331005
33.983736	0.324903	0.000000	0.324903
34.014187	0.318904	0.000000	0.318904
34.044639	0.313007	0.000000	0.313007
34.075090	0.307210	0.000000	0.307210
34.105541	0.301513	0.000000	0.301513
34.135993	0.295912	0.000000	0.295912
34.166444	0.290407	0.000000	0.290407
34.196895	0.284997	0.000000	0.284997
34.227347	0.279679	0.000000	0.279679
34.257798	0.274453	0.000000	0.274453
34.288250	0.269317	0.000000	0.269317
34.318701	0.264269	0.000000	0.264269
34.349152	0.259309	0.000000	0.259309
34.379604	0.254434	0.000000	0.254434
34.410055	0.249644	0.000000	0.249644
34.440506	0.244938	0.000000	0.244938
34.470958	0.240313	0.000000	0.240313
34.501409	0.235769	0.000000	0.235769
34.531861	0.231304	0.000000	0.231304
34.562312	0.226917	0.000000	0.226917
34.592763	0.222607	0.000000	0.222607
34.623215	0.218373	0.000000	0.218373
34.653666	0.214213	0.000000	0.214213
34.684117	0.210127	0.000000	0.210127
34.714569	0.206113	0.000000	0.206113
34.745020	0.202169	0.000000	0.202169
34.775472	0.198296	0.000000	0.198296
34.805923	0.194491	0.000000	0.194491
34.836374	0.190753	0.000000	0.190753
34.866826	0.187082	0.000000	0.187082
34.897277	0.183477	0.000000	0.183477
34.927728	0.179936	0.000000	0.179936
34.958180	0.176458	0.000000	0.176458
34.988631	0.173043	0.000000	0.173043
35.019083	0.169689	0.000000	0.169689
35.049534	0.166395	0.000000	0.166395
35.079985	0.163160	0.000000	0.163160
35.110437	0.159984	0.000000	0.159984
35.140888	0.156865	0.000000	0.156865
35.171339	0.153803	0.000000	0.153803
35.201791	0.150796	0.000000	0.150796
35.232242	0.147844	0.000000	0.147844
35.262694	0.144945	0.000000	0.144945
35.293145	0.142099	0.000000	0.142099
35.323596	0.139305	0.000000	0.139305
35.354048	0.136562	0.000000	0.136562
35.384499	0.133870	0.000000	0.133870
35.414950	0.131226	0.000000	0.131226
35.445402	0.128632	0.000000	0.128632
35.475853	0.126085	0.000000	0.126085
35.506305	0.123584	0.000000	0.123584
35.536756	0.121131	0.000000	0.121131
35.567207	0.118722	0.000000	0.118722
35.597659	0.116358	0.000000	0.116358
35.628110	0.114038	0.000000	0.114038
35.658561	0.111760	0.000000	0.111760
35.689013	0.109526	0.000000	0.109526
35.719464	0.107333	0.000000	0.107333
35.749916	0.105180	0.000000	0.105180
35.780367	0.103068	0.000000	0.103068
35.810818	0.100996	0.000000	0.100996
35.841270	0.098962	0.000000	0.098962
35.871721	0.096967	0.000000	0.096967
35.902172	0.095009	0.000000	0.095009
35.932624	0.093088	0.000000	0.093088
35.963075	0.091203	0.000000	0.091203
35.993527	0.089354	0.000000	0.089354
36.023978	0.087540	0.000000	0.087540
36.054429	0.085761	0.000000	0.085761
36.084881	0.084015	0.000000	0.084015
36.115332	0.082302	0.000000	0.082302
36.145783	0.080622	0.000000	0.080622
36.176235	0.078974	0.000000	0.078974
36.206686	0.077357	0.000000	0.077357
36.237138	0.075772	0.000000	0.075772
36.267589	0.074216	0.000000	0.074216
36.298040	0.072691	0.000000	0.072691
36.328492	0.071195	0.000000	0.071195
36.358943	0.069728	0.000000	0.069728
36.389394	0.068289	0.000000	0.068289
36.419846	0.066878	0.000000	0.066878
36.450297	0.065494	0.000000	0.065494
36.480749	0.064137	0.000000	0.064137
36.511200	0.062806	0.000000	0.062806
